userID,appid,rating
866,502370,2
2903,965460,3
1252,628100,5
1982,25890,5
938,525150,5
3263,275670,5
2047,7650,3
3557,473560,4
2461,1013280,5
3099,710120,3
3353,573670,4
1443,267340,2
2614,312420,3
2568,1051500,5
1872,849070,5
2613,585410,5
1740,381120,5
668,668610,5
981,1008510,5
2948,249190,4
1193,843040,5
2541,1005930,2
3366,535230,5
878,1039380,4
2035,983980,5
1541,377520,4
975,846130,4
3010,46830,4
1631,729470,5
3532,1020340,5
2980,438730,2
1016,427490,4
1347,699370,4
2372,713340,2
1438,809280,4
215,1005930,5
1080,769410,4
588,15380,4
1475,600150,4
3287,709550,2
3348,438480,5
2195,354640,2
3000,400380,5
851,34900,4
986,370050,5
2687,367600,2
3560,437610,5
3430,445720,4
3595,790600,1
3881,619430,5
3527,405190,4
65,428350,4
311,262900,4
1518,727900,4
564,368640,1
509,226960,4
3881,408410,4
247,573670,5
3611,65790,4
3835,903740,5
3828,451010,3
956,884640,5
794,384980,3
3575,604060,4
408,315930,5
201,858860,5
920,786940,4
3673,432870,3
197,443420,4
2628,434230,5
805,573670,3
862,40400,1
226,251060,3
1670,638900,1
3543,9350,5
1383,786990,4
3043,538990,3
1755,399880,4
2203,411320,2
3970,249360,4
2091,6200,3
3985,318230,4
2524,878640,4
3702,567340,5
2808,24460,4
860,781990,4
1970,658850,5
1930,817760,3
2245,427570,3
1565,620170,5
1006,978290,4
3214,454030,5
2104,975660,4
3582,206410,2
2824,338980,4
3784,755140,2
332,585270,4
3303,1043680,5
2138,541210,3
1818,886330,4
1309,315080,5
551,624460,4
2436,684170,4
2205,659920,4
1341,542430,4
1272,445070,4
483,766040,2
1769,551860,5
2149,459410,4
1351,486880,5
2732,696400,5
2069,461230,4
259,677820,3
3095,699720,3
1050,305720,3
2194,4520,5
1238,602160,2
2392,341150,4
1292,700660,4
1068,307760,5
2872,557240,5
36,485450,5
479,104100,1
3987,280680,3
2451,796760,5
922,303860,4
1521,380210,4
1290,333210,3
227,824460,1
3418,386260,5
2503,693670,5
3223,983980,3
961,573750,4
298,1008510,3
497,859970,5
2378,502200,4
1438,552030,5
120,216130,1
1690,430890,1
1243,342860,4
310,937690,5
953,496500,4
908,281450,5
1389,778410,5
3919,623170,4
715,323250,5
1162,784000,5
2809,350210,5
2800,420270,2
131,562430,1
3106,333420,2
1891,977090,4
3859,961230,4
871,370080,2
799,628080,4
3071,296210,4
322,529410,5
12,585360,4
3316,703310,4
2673,602320,4
1708,720040,4
3580,782410,5
1456,756340,5
3274,347060,5
447,383330,4
382,805720,4
3604,922920,5
2409,42950,5
3316,721670,4
2146,894450,2
2534,879660,4
2187,681350,4
2275,218040,4
2317,572300,3
519,556190,5
1720,793690,4
1496,207710,4
1546,410900,3
143,977090,5
322,525150,5
2897,500920,5
3171,712090,4
3531,647980,4
2160,782410,4
2035,674370,5
1138,984360,5
1661,935860,2
2111,410980,5
1567,61700,3
1288,536890,5
3517,619380,5
1398,509580,5
3157,465360,2
3426,424870,4
3323,378360,4
1847,509580,1
2601,937690,4
375,221680,5
386,706390,2
2668,7660,5
3745,767310,4
2653,556860,4
893,748930,3
1914,340500,5
2055,827780,1
2599,592100,5
373,431810,5
2245,500690,5
23,816030,4
3593,946660,5
1962,485450,5
3579,282210,5
2916,657500,4
3205,610380,1
1605,997950,4
920,404040,3
3554,401210,4
3269,555510,4
884,499070,3
2386,996380,5
3302,380790,2
1209,850230,5
91,298360,5
954,255370,4
2152,298480,4
3975,431770,4
609,761040,5
1180,555510,3
2383,378720,3
1971,521670,3
3793,200130,2
581,744750,5
1617,4920,4
2954,608000,3
2659,705220,4
168,464020,4
3055,20540,4
245,746410,5
2300,939620,3
1151,936610,4
303,872440,2
3602,903040,4
3420,977100,4
3102,385360,2
777,833390,4
1759,680070,5
1704,233450,5
2874,348730,4
3520,656210,1
3024,943630,4
3671,355800,5
407,449770,3
1162,528180,2
3233,720270,1
2699,848660,4
1251,791600,5
3971,715270,1
173,718650,4
1493,396660,4
2064,826600,1
3682,522090,4
1008,305390,4
641,699590,1
3772,641990,4
827,754230,4
1795,291450,5
1224,620590,4
3377,845520,3
454,573700,5
1934,357600,5
2601,591950,5
171,544440,5
764,954400,5
3886,637090,1
3095,325470,4
3666,843920,5
1227,795940,5
1231,614880,4
3053,1058910,1
786,3990,5
2294,474890,4
3027,251710,4
3912,325790,4
3834,338830,4
1043,295630,5
1334,625080,1
194,593030,4
2683,761170,5
1605,283000,5
2171,629410,5
946,459680,5
3908,432350,5
1082,445190,1
3762,494220,2
660,722660,2
856,206690,3
2610,544390,5
327,457450,4
1228,789680,5
2220,591910,5
252,552030,3
1796,402160,5
948,428350,4
3685,916120,3
546,97110,2
464,214950,5
3661,890220,4
950,856450,3
2785,982860,5
3285,773510,2
909,236690,3
3752,860320,3
3787,407150,5
941,510630,5
1398,554660,3
3675,731920,5
3081,909830,4
2758,910220,4
1472,366100,5
235,73190,4
1371,570090,5
2058,40980,4
2428,600180,3
711,1055140,4
3871,905650,4
2955,311840,4
29,705410,4
3296,363070,4
165,806020,5
373,1016100,4
1386,892960,5
2748,252250,5
1187,649630,4
3533,3590,5
768,377880,5
2738,694830,4
3650,765040,5
3414,821060,3
3570,363680,5
3788,855670,4
2576,298360,4
2290,367220,4
1837,749600,5
1134,770020,4
2573,881610,5
270,1014270,5
3331,891470,5
3392,556310,4
1814,371360,4
508,529150,5
196,216890,3
821,531680,5
172,786710,5
2199,582220,5
3966,400660,4
2327,874930,1
995,313620,5
3475,652340,5
3560,1043160,4
2858,644390,5
1432,406850,5
1584,832380,4
696,322980,4
3302,840170,5
2191,342970,3
878,856550,5
1610,887730,5
3479,715280,5
2575,326130,3
3176,317380,5
2824,628340,4
2823,297080,1
2375,757200,4
1555,1004100,3
486,758100,3
2366,746430,4
516,228200,4
913,916880,5
3538,444180,5
3473,796490,3
1069,849840,5
3421,785920,4
2200,800310,5
1662,387270,5
2482,733510,3
730,755220,4
1291,641990,5
629,550740,5
2064,448630,4
1930,350210,4
1530,1011860,4
1113,488910,4
2871,555370,5
1823,387450,5
1999,707140,2
2699,453820,4
2090,934950,4
854,586310,1
162,670130,4
3154,969860,3
3584,814620,4
3674,534350,3
2539,467350,5
657,928160,5
2864,10270,5
1844,861400,5
3576,490950,1
3737,485620,5
2245,800270,4
659,487030,4
2853,738580,3
1362,716050,3
1028,55000,5
2278,562330,5
2449,270910,2
2589,505140,3
3770,369370,2
770,501430,4
3844,531510,5
3525,371460,4
3377,231430,3
3025,370120,4
440,312980,4
2436,552030,5
350,618260,3
3486,478010,4
59,704370,4
3887,1011860,5
497,432500,4
1947,787440,4
3078,285130,2
2900,1004570,4
89,271240,5
2265,576670,4
