userID,appid,rating
1467,312720,4
791,666570,4
2808,552240,2
3007,347230,4
1510,302750,4
3510,602180,4
2949,768740,4
2491,511820,4
1606,291930,4
2052,370920,5
1900,701870,4
1744,769940,3
242,332490,4
909,521560,3
730,706880,5
1974,376120,4
3714,659860,3
396,756090,4
928,580040,2
390,773530,2
807,375820,3
1514,684270,5
780,874880,2
2650,320410,5
1112,242570,4
3318,689180,4
610,525080,5
308,10270,4
484,745750,4
3369,693700,1
2093,312980,5
3061,546030,5
2537,840810,5
2419,802130,5
2423,955890,4
3998,517270,3
3384,372160,2
2449,222750,4
3933,935750,1
1262,848780,4
3376,794800,4
452,949150,3
3510,535280,5
1150,655580,5
2694,501430,1
924,282400,5
89,537200,4
1192,294770,5
1176,733050,3
3677,279480,3
2847,502570,2
900,577560,4
3288,362290,4
2478,42920,5
305,360640,4
69,575800,4
2485,345090,4
2630,999310,5
2687,919220,4
3821,458030,5
970,738440,5
903,822990,5
1622,1020820,2
571,978290,3
805,601620,3
1761,445770,3
2115,449130,5
861,302670,5
1562,873910,4
2673,42990,4
1211,513510,1
968,712230,5
3211,427970,5
756,684410,4
987,205810,3
3539,38420,4
581,511810,5
435,345750,3
3326,241000,4
1566,18400,4
32,822250,5
22,913960,4
789,511390,4
3167,741650,1
1698,689180,5
1865,473470,2
3231,7610,5
2685,214790,4
1453,337220,4
2692,964130,5
471,351480,5
3987,416030,4
164,683910,5
1969,927310,4
1150,734730,5
2782,399670,5
3225,698540,2
2666,578870,4
3107,978290,3
2691,577490,5
1253,473470,4
3951,489810,5
3673,479330,4
906,562470,3
193,694830,3
3268,710970,5
1111,1031140,5
2821,298630,5
3451,921420,5
1465,3960,4
836,639190,4
3664,932920,2
493,1002750,4
2653,348490,2
863,254920,2
740,625080,4
504,355810,2
587,882210,5
912,993990,2
2702,602090,4
3736,918070,5
3928,280220,1
1606,528170,5
715,315680,2
3707,586310,4
38,719640,4
472,977690,4
139,511070,2
1042,984360,2
801,216890,5
3485,706880,5
3039,357930,3
2120,563410,3
2231,612300,1
1958,489170,2
1914,567130,4
2357,830590,5
1102,371520,5
3548,329620,4
291,732010,4
30,817390,5
1242,760920,4
3156,805720,4
2655,583190,4
1386,867620,4
744,762120,4
3174,2910,3
1371,592120,4
1450,369310,5
887,598680,4
208,285330,1
635,275290,2
35,429620,5
2151,676720,3
3525,730420,5
3765,756810,4
382,34030,1
2953,684040,5
3644,923890,5
1359,698540,1
930,372490,4
3818,615250,5
1585,438730,4
511,269570,4
186,552220,4
1016,734730,4
1346,204530,5
1210,584760,5
3125,761170,4
3243,311040,4
1905,739720,5
1892,235720,3
2562,323060,2
302,726000,3
3836,429680,3
2458,415920,4
1159,594550,5
673,1029860,4
3788,542170,5
3109,540690,4
884,997720,2
2933,761910,5
1675,977100,4
3470,304730,4
3083,544840,5
2419,712000,2
286,544290,4
356,4880,4
1488,684330,4
2665,1038240,4
3904,684650,4
2173,985710,1
132,446000,2
1413,756560,2
1680,11480,4
1223,804460,4
48,652880,2
3951,718990,4
429,590910,5
2410,929910,4
952,243970,4
1767,419990,3
2707,215770,3
1765,717240,2
3268,682790,1
2806,46380,5
472,381130,3
528,352190,5
283,312420,4
634,496300,5
3858,794710,4
5,329630,4
804,628160,4
19,833370,4
3789,625080,4
226,573100,4
719,279420,3
1346,368230,5
929,206410,5
2053,624460,5
4,938000,5
1005,345460,2
647,392690,5
1906,559910,4
1081,944770,5
2460,536750,2
2108,672450,5
2237,904890,4
1384,467760,5
537,459220,5
788,251210,4
979,297060,4
2111,310880,3
3580,985710,2
1259,983820,4
3724,710880,1
3256,1000810,5
958,559280,3
1285,825350,4
3702,313660,3
3565,423620,4
2031,938840,5
3118,1011470,5
2558,833110,4
577,388390,4
3627,4520,4
338,707590,3
2240,808100,4
2416,200980,5
977,749850,5
3716,682610,3
3885,367600,2
1023,803220,4
2038,414370,4
415,449780,5
1135,376150,2
1068,801840,5
512,643900,4
3410,495570,4
3796,704230,4
2634,294370,5
3131,758100,4
3254,691190,3
2789,940290,1
3380,773530,5
3184,383100,5
522,372190,5
1408,932480,4
240,80200,4
3346,404630,4
3198,444250,5
1000,244070,5
608,627620,3
1978,652000,5
1270,791800,4
3467,4880,4
403,734490,1
2114,555010,4
2899,696400,3
2992,307760,4
1301,33670,5
2995,586920,4
835,765370,3
1240,366910,4
2689,769730,3
40,431700,4
3577,350310,4
1422,425460,1
1770,425460,3
3057,623860,5
3294,641990,5
69,838640,5
3507,301260,5
87,549760,5
590,785850,5
702,264260,4
3092,711570,4
56,323000,5
2877,529610,4
449,58400,4
2552,4890,4
2435,448730,1
71,650220,4
3618,915960,5
3413,788960,1
1391,459880,2
2548,323040,5
2522,977950,5
1706,365190,4
1709,9710,4
1838,451950,4
1713,821480,4
3950,593090,4
2415,814990,5
2379,647740,5
1759,355380,5
2047,200170,4
519,750440,2
2727,342190,4
1656,445310,5
3773,706920,4
1319,285310,4
947,338960,4
92,701680,2
1241,887370,4
2414,662950,4
3471,1004310,3
2302,938000,3
1929,354560,5
2612,8890,4
463,623170,5
946,379870,5
3658,817190,2
3388,919160,5
1973,208460,4
1891,200960,4
1028,331970,3
3042,262120,5
3528,273030,4
3556,500220,4
686,983880,3
3174,372950,3
2468,333660,3
1291,434790,5
3768,855670,3
354,559100,1
465,956010,5
3154,365360,4
3166,387870,4
2580,613850,3
993,459220,3
618,429680,5
2011,333660,5
3160,670130,3
894,385810,4
1129,946700,4
2000,499560,4
465,576370,4
799,424870,4
3666,238910,4
1361,457650,5
2930,667840,2
45,910220,4
2157,652750,5
2552,274700,5
3342,4870,5
1237,997270,4
643,873320,2
2464,383100,3
631,243950,4
2644,485980,1
3154,34420,5
1014,495280,3
916,363050,4
1801,282680,4
394,909570,5
876,755760,1
1148,910230,1
1871,520210,4
220,741400,5
2620,935840,3
2421,573410,4
3603,97120,4
174,874460,1
255,624690,4
2416,392330,5
2746,544290,4
359,700660,4
102,758370,4
3515,427570,5
3525,693400,3
298,995330,3
2214,32900,5
2475,534430,5
2049,8930,4
3545,769930,2
1052,755150,2
487,357030,5
866,355500,5
575,936810,4
2447,713840,4
134,463800,5
66,843920,3
1140,511390,3
1920,767310,4
1520,928670,5
497,515260,4
449,625580,2
666,360730,4
2975,269310,4
3901,501500,2
960,869180,4
2928,747310,4
1734,628070,5
3188,423600,4
2112,991100,4
2728,814620,5
1454,12530,3
2339,351720,3
2724,656450,5
278,323000,3
1353,845420,3
2955,411530,4
3414,520680,4
1583,794800,1
299,389230,5
2835,718310,4
2342,967060,4
3667,451780,5
2678,756090,4
3855,449440,5
2811,622440,4
305,46450,4
3588,652880,4
1315,859990,4
3353,554660,5
2538,553260,1
1151,646470,4
3798,544790,3
1134,488950,4
1370,660160,4
2311,514200,4
2184,839370,2
3333,357700,4
1835,352130,1
2573,827670,4
630,65530,5
2188,1039380,5
2262,521650,5
1059,813310,5
3982,672670,2
1727,684420,3
1728,282590,3
246,950570,5
3384,314340,4
1491,580540,2
2876,544730,5
423,552220,3
1203,687630,4
3476,449300,4
646,941390,3
1383,57690,3
3949,453300,1
1371,853260,1
2696,767460,4
2091,1006170,5
3754,322850,5
3405,791430,2
3892,615250,3
177,881610,5
976,956350,3
2674,397820,2
3476,785930,5
1734,847630,4
1105,249330,5
3294,611040,3
1728,614100,4
1801,545830,5
2115,363680,3
2900,647050,2
2976,837950,5
1627,375460,5
2750,858040,4
3221,361970,2
2848,336420,5
1208,254920,4
1444,267980,4
3348,356270,5
3389,504750,3
3566,561680,4
3671,679430,2
3642,833010,2
2055,435260,4
2752,988430,4
3416,645790,4
2011,1015240,5
250,489520,3
1506,336080,5
3071,878620,4
3702,733530,5
547,653780,4
3971,1034030,3
2316,909900,1
3183,904890,4
323,1690,4
2220,286750,5
2562,637330,5
1367,936170,4
1232,226840,5
3418,489810,4
2949,46380,4
3581,990750,5
3693,623170,4
2529,33520,5
921,997950,4
1724,844490,5
3783,1840,4
611,501430,4
3892,675560,5
632,1004100,5
3494,317380,4
2020,636560,4
2990,9350,4
225,809280,3
3842,398810,3
586,871930,4
3162,915360,4
2752,305860,5
2239,46270,5
3780,318020,5
3275,918070,4
3710,375910,4
3296,430280,4
2593,650440,5
1086,416320,4
2314,399420,4
1073,523750,4
1119,810020,5
1722,529610,1
3189,263600,3
3674,882960,4
1619,402430,4
3350,391410,5
1176,873900,5
2458,729310,5
1193,933690,5
2629,673880,1
2312,678930,2
1435,307600,1
3997,614100,4
3717,625700,1
2060,614880,3
2195,504280,4
2623,643960,5
1147,340360,4
787,445720,4
2634,999030,4
3725,666090,5
420,756340,4
1643,835910,5
3866,314010,1
3435,758250,5
3221,767960,5
2002,398640,3
1303,313620,4
1023,46360,5
956,574170,4
1481,720270,5
1979,264260,4
3875,354820,5
1046,622460,5
2263,809440,5
3627,374050,3
1771,992210,4
3385,655600,3
2461,589640,2
2084,602320,1
2724,384890,4
970,535910,1
