userID,appid,rating
244,446000,4
2930,412930,5
2393,46270,5
1500,549170,2
3532,707140,4
2947,409910,5
1019,824400,3
720,528740,4
1236,400380,5
138,738580,2
2544,356420,4
95,653940,4
2366,302470,4
2066,652880,4
3949,742990,4
665,355380,5
3871,829420,4
3121,307930,4
1463,589110,3
3258,884640,4
3512,34600,4
278,707300,3
994,716850,4
1477,390510,4
1649,364200,4
976,446560,2
295,706320,4
922,423600,1
653,271360,4
1014,1043680,4
2902,454060,4
3079,1002230,5
83,434790,3
474,891950,5
3549,917200,4
2147,892900,5
1404,357690,2
3677,497850,4
492,525290,3
1355,666730,4
2800,689700,3
140,576370,3
3420,734730,5
948,1052870,4
1013,12560,3
1836,658850,5
2453,660900,4
1355,459040,4
1595,666730,5
1587,817470,5
1825,320400,4
2762,253150,4
1301,952090,4
1562,375850,5
34,686000,4
1363,817470,4
1012,649630,4
2524,664290,2
407,658250,3
2680,364850,4
566,686580,4
3206,773510,4
194,209670,4
3842,415330,5
3205,611040,4
2095,514480,4
1300,594570,4
634,568780,1
1264,368980,5
3073,686940,4
797,348490,5
2715,744890,4
322,12530,3
41,788800,5
1583,514530,1
2012,42960,3
2517,511380,5
1186,385350,3
3597,540150,4
1882,15740,3
3364,473970,1
895,979290,5
1259,227220,5
3953,671690,4
257,448650,5
1314,397320,2
3333,936040,4
400,951700,1
345,936170,4
894,566130,4
369,700490,4
3923,606950,2
1256,552220,4
727,662920,3
1702,672450,5
1415,840730,5
2194,672770,1
3148,612520,5
3606,889720,4
3264,414080,4
2183,589060,5
3379,351910,4
2665,287070,5
744,928690,5
2531,443020,4
151,252170,4
3311,208140,5
2005,446800,4
2754,617480,4
3072,608000,4
920,313660,4
3230,205810,3
2253,322540,4
1711,562470,5
2668,464880,4
1657,683600,4
1724,463440,5
1045,509400,5
3401,239820,2
2639,532890,5
2386,386740,1
2125,396660,1
673,833180,4
2771,294020,5
3183,97330,4
3615,515230,5
3797,809460,2
2270,791430,5
820,289130,5
1469,463170,4
3311,341930,2
708,762950,4
1147,307770,3
913,469900,3
3626,840810,4
1384,773490,2
2523,259470,5
536,377890,5
1274,1026560,5
2390,528250,5
2995,439340,4
2343,998730,5
1515,614530,5
1313,802920,4
1261,797450,4
891,971900,5
3885,1011030,4
997,909900,5
3723,682010,4
3137,730950,4
560,513630,4
3365,598680,5
1579,601080,4
719,502810,4
2260,454060,5
470,312020,5
95,797310,5
793,454780,5
3326,650340,5
3698,958310,5
2442,469830,4
982,410290,5
3481,622440,2
702,357780,4
2113,697530,4
3247,336530,4
2274,398110,4
1884,765790,5
3245,320400,5
2611,650220,4
2259,706390,1
1754,401690,1
41,930420,4
1041,705500,5
262,521740,4
2295,909020,4
1281,510380,4
541,696400,3
2364,363840,4
1987,8880,5
1281,808990,4
2908,600440,3
2018,671620,3
2649,674180,4
2301,246940,4
864,666800,4
2216,827270,5
2676,624090,3
1737,40970,2
2412,882670,5
1673,601490,5
3119,267980,5
2206,644930,4
3838,365420,5
3506,351330,5
2317,392620,4
176,877380,3
2446,657110,2
1921,840810,5
2279,499330,4
3094,798720,3
3527,779190,4
123,1011970,1
3574,414080,4
583,647740,4
361,1021700,5
3959,556820,5
1477,513720,5
3887,541560,5
352,547980,4
3199,559910,4
192,459150,1
1381,352750,3
294,455190,4
2815,378260,3
1619,406080,4
2998,647980,3
1957,699850,5
2315,667840,4
1944,451950,3
1637,673540,3
2340,488660,5
2691,470310,5
2637,528190,4
2390,400080,4
437,838510,3
540,410970,5
2149,774091,3
1704,270850,5
1876,575890,5
2017,633660,4
1110,345030,4
979,707140,5
521,346670,2
3690,349450,1
599,643900,3
117,4460,5
701,647960,3
3350,286750,4
2196,358700,5
2377,521130,4
2687,671560,3
1737,287450,4
2783,682610,5
3478,434220,4
2759,368770,5
2114,878820,4
99,516740,2
2788,595280,5
2433,827670,5
3152,415300,5
2613,575710,3
2431,303800,4
3770,282590,4
1111,730950,5
2475,914220,5
2909,268200,4
150,794630,1
2530,370020,5
2292,921450,4
2781,429060,5
2107,361280,5
3031,429060,5
3192,658850,5
3852,813170,5
213,736480,5
2119,205530,5
3486,604040,5
2539,928180,4
2765,1037950,4
3693,340500,4
1092,603460,4
3194,885470,2
51,806020,5
3438,773951,4
1144,748040,4
748,544290,5
3315,314240,5
1500,975660,3
544,396660,5
3290,539560,2
895,861740,4
913,375840,4
1593,717370,3
3474,463250,4
2619,596280,2
2568,785930,4
2321,661280,4
2955,510380,4
839,395900,4
420,381250,2
1030,263280,3
3245,600430,3
2342,541560,4
3008,535700,4
3639,792930,2
2582,437870,2
1144,885730,5
2334,583950,5
2517,714570,5
1448,235720,2
1924,521790,5
1875,277460,4
559,473970,4
3740,726000,2
1156,654800,4
1837,688400,3
3172,243970,4
3721,46770,4
142,522090,2
1701,566700,1
1228,793760,4
3931,396090,5
1639,20710,5
188,268260,2
2296,716010,4
3773,793180,3
2616,400350,5
213,573740,5
339,274920,5
3185,671170,3
2571,872550,5
3672,1530,3
1181,317720,5
278,650220,4
1972,329890,4
3119,959930,5
410,412410,5
855,945850,4
1450,580540,5
2380,529410,4
2510,735280,3
563,209390,4
145,25990,4
1067,844350,4
1584,684270,3
2030,804430,1
2227,397350,4
739,382000,3
1180,867250,4
112,535260,5
1215,558100,3
3372,564530,4
238,787040,4
2152,599000,4
1205,687560,3
728,585310,1
3028,768480,5
2771,852180,4
3434,833110,3
1172,846490,5
203,634150,4
778,63000,4
3882,461230,4
3996,763750,2
2972,520210,5
2146,458750,5
2222,265120,5
898,260530,2
1993,863560,5
3947,764580,5
3167,812930,5
2256,531520,3
2562,612470,3
2357,490910,5
2700,815280,5
3248,322170,5
1520,473470,3
3109,1031580,3
2717,801840,5
3758,4560,5
1957,695290,1
27,1003850,5
295,593490,4
909,761030,4
830,326520,2
1937,845650,3
2339,755320,4
2808,7660,1
139,832380,5
1874,247140,4
1653,249930,4
149,443700,5
1394,615680,2
1939,201490,2
2276,780330,4
3475,922460,3
3070,814640,2
132,890220,5
994,355490,5
3953,705410,5
2533,924710,2
2068,856550,2
2753,91200,4
1434,846490,3
2992,814650,3
1842,471380,1
2291,883970,1
1732,635200,4
2263,852180,4
924,386900,5
3590,628340,5
3238,906740,4
3818,699590,3
390,271730,4
3436,319560,3
1247,846340,2
3277,413480,5
617,706370,5
1723,945140,3
2813,633300,4
3912,33570,4
1760,762950,3
1087,333540,4
2869,24780,5
950,375850,5
3909,702080,4
2550,416030,5
1892,352370,4
2422,556180,4
39,909570,2
171,654680,2
508,333350,3
3785,614660,4
2607,39650,4
362,718240,5
2419,11260,1
737,985680,4
660,594550,1
1807,700910,4
2600,376120,4
870,345460,4
3923,777590,3
1497,580710,2
2987,825600,3
3,657090,2
3679,597910,5
3125,226120,4
947,794630,3
10,275810,4
2612,435040,3
2303,631660,3
1223,769410,5
700,329630,4
3860,431680,3
315,544790,4
1227,507300,4
3797,749600,5
2993,602490,4
2243,332880,3
851,918070,5
526,620170,5
2226,235620,4
498,433890,4
3337,628050,5
1521,962250,3
348,22130,3
955,400350,4
55,115200,4
2323,701870,4
1275,305720,5
643,341030,4
825,716090,5
575,823600,5
2098,697950,4
620,1017560,5
1180,25990,5
1120,401170,5
1871,636740,5
3294,65980,5
1787,380670,4
372,671690,5
649,514200,4
308,434870,5
2096,536230,5
152,7760,4
1801,291410,4
2489,676170,4
1011,604040,4
200,797440,4
563,915020,5
3433,374830,1
2893,597840,4
549,318230,4
1027,954270,4
3113,577180,3
3985,869060,1
764,935030,2
77,631540,4
1029,363060,4
3558,683840,5
1630,795070,3
1301,496680,4
800,825350,4
3236,252390,5
2591,692260,5
2256,650600,4
1436,979010,5
1052,399880,5
974,463980,4
2469,474910,5
217,6200,2
596,346180,2
3414,755800,4
2064,630140,5
2517,98300,5
1854,649900,5
1547,701730,4
3368,955410,3
68,429680,5
3651,357700,4
1467,514500,5
556,388270,4
2408,268500,3
3054,629650,4
871,936930,4
2896,405190,5
2090,238890,2
727,814640,2
1966,726880,5
1530,957570,5
2960,680970,2
1190,578670,4
893,687480,4
1761,224700,4
1651,324420,2
49,674180,4
1974,3230,4
1154,885320,1
2513,976030,5
3424,443020,1
2439,455340,2
3846,638020,3
550,585090,5
2013,403100,1
1730,360380,5
3621,924560,5
3066,460970,4
129,755320,3
962,207750,3
120,562470,1
1504,467760,1
894,535700,2
1826,977950,3
2254,591950,5
2241,70640,3
341,773510,5
1167,755670,4
3282,549170,2
1093,873980,1
3373,833370,5
586,777350,5
2531,829420,4
2309,3170,4
3700,725540,5
983,666570,5
2182,336530,5
1874,458710,5
3220,684040,3
3016,709550,3
2859,434090,4
3492,298360,4
2364,663160,5
715,703310,3
1217,464880,4
2415,948770,2
2583,612310,5
1973,268200,5
1653,332490,3
1715,202200,4
2278,20700,5
366,338350,5
167,924020,4
1189,817630,1
1295,704990,4
585,410970,4
3622,370080,5
1607,411120,4
2572,235380,4
3072,843510,1
3492,935750,5
1505,943810,5
3427,658760,4
897,916380,2
3295,468160,2
3663,558650,2
3047,896650,4
2423,873900,5
2252,892960,4
982,624460,5
1414,357690,2
3852,391280,1
2010,578350,5
2544,711970,5
427,431860,5
1833,726880,3
3854,781990,5
3528,940790,4
1946,650880,4
151,479020,4
806,202690,4
156,787440,4
3862,329620,1
2767,382880,4
1727,448630,4
2064,57690,5
3424,235720,4
3200,576120,4
3670,431860,4
210,767810,5
3212,556860,4
3546,529150,5
3710,458630,5
905,755150,5
2406,297570,5
3037,294860,5
1198,271370,4
2280,752640,3
991,624090,5
3385,450250,4
3505,794940,5
244,893030,3
1951,976360,2
608,593490,5
3996,840100,4
3852,453960,3
2178,507080,4
2698,289890,4
394,575850,4
2790,465750,5
387,294830,4
1909,521690,4
1481,863420,4
1718,267730,5
1753,845510,2
3983,639840,4
559,270770,5
3033,615400,1
2478,364970,4
1533,243220,5
3085,298630,5
221,12480,4
1873,771820,5
1273,368780,4
691,375180,5
1498,536040,4
730,421260,5
3600,433480,4
2569,341950,4
2943,528820,5
1223,705100,5
1373,521740,5
3068,778470,1
3025,955260,4
769,652390,5
354,528190,2
2483,404270,2
2441,243280,2
52,685970,3
1268,632020,5
1805,589110,4
48,651990,5
168,388900,4
1574,382330,5
3144,544420,5
3335,627620,5
3474,319270,5
3055,718650,5
1882,291170,3
2350,377530,5
1780,367600,2
1426,539380,3
1891,224700,4
3308,287450,5
2804,635270,4
1466,962290,5
2900,360720,4
3704,804900,4
968,500980,4
1385,587440,3
247,464020,2
1471,298480,4
2261,663160,4
3261,658430,3
2959,622460,4
985,727100,3
2755,15170,4
376,497570,5
3522,341950,3
1040,682660,4
1491,849620,5
1924,933970,5
2825,467760,4
231,928460,4
3485,359340,3
1279,397770,4
267,1600,5
716,200130,4
3031,10500,5
2877,801660,4
1140,692830,5
3702,438270,5
493,696160,4
1730,667040,3
3841,254300,4
2879,500190,2
3421,424870,5
2243,878820,5
468,8890,4
2881,400660,5
501,253670,4
754,596280,5
2978,405340,4
1988,735650,2
1007,606790,5
1303,586310,4
1584,381130,5
3731,817390,4
2199,924040,1
584,576380,4
2497,12560,4
1911,306620,5
2375,530160,4
1973,754110,3
2346,791160,4
3010,205990,5
857,760030,5
972,433700,3
13,290340,4
614,363840,2
1278,254060,4
2307,904300,5
3775,802550,5
2829,400230,2
3076,973390,3
1113,433700,3
2401,884270,3
2553,548560,3
1694,216090,5
2227,693700,3
3507,615020,5
3738,293960,5
1405,489370,5
2590,463530,5
1830,697530,5
683,348840,1
613,374960,5
3097,464350,5
1349,644710,4
3739,788700,3
455,365360,4
1569,867420,4
886,520350,4
3117,525330,1
172,735470,4
1072,827420,4
1196,933540,3
2598,466560,4
652,704510,4
1234,209390,2
3970,279640,5
657,498390,4
1630,387400,5
1761,804900,5
3839,793490,4
3277,909570,5
2045,471380,5
2208,467890,2
668,395350,1
3639,448630,4
171,252450,5
1566,376150,4
688,661650,1
3868,761620,2
2147,873220,3
2928,540150,5
3697,365560,2
3011,345030,5
2802,382000,5
2823,779190,5
3583,863470,4
3413,369310,4
1980,699740,5
3884,957570,5
1952,496450,4
2285,439720,5
3168,266390,4
3906,226100,2
515,623170,4
3062,308460,4
1354,47410,4
648,798270,3
3906,236850,4
810,372430,5
3178,590560,5
1684,42930,5
2328,745970,5
3564,843040,1
1212,293960,2
2923,781760,3
2757,227220,4
2000,558100,4
2271,368770,5
3962,714300,5
35,205080,4
1573,892930,5
1954,691770,4
847,870650,3
2262,274980,3
2177,9760,3
2710,525290,4
2090,858810,5
287,952050,4
759,795220,5
3188,850230,3
28,4460,4
2462,453470,4
865,572570,4
1475,296240,4
2495,332880,3
731,514080,4
1010,861740,2
2152,444970,5
1939,492850,4
524,216130,5
3713,430890,3
3251,16120,3
2824,551630,2
1623,313660,5
1729,314320,5
2209,733530,5
3617,227760,4
1024,718840,3
1001,859440,5
1703,727100,4
1926,585610,4
272,623920,1
1177,464950,4
254,722060,5
847,387430,2
3470,870650,2
2854,827940,1
2950,11360,2
1884,453820,3
3459,701870,5
503,528180,5
1961,866400,5
686,1003850,5
881,411310,1
8,711120,3
16,508300,4
2228,375530,5
432,317940,4
3709,399420,4
2933,1045300,4
1539,322910,4
2137,232050,3
938,557240,4
110,659560,4
1124,769950,2
1321,740790,3
2278,534010,4
1750,98600,5
2398,521790,5
2489,659920,5
1050,593030,4
1358,983780,5
328,259470,4
1057,707770,5
3819,878610,4
3674,535270,4
3763,886370,5
2486,899020,3
2344,640850,5
2829,337850,5
2292,799620,4
1332,904890,3
3114,388010,5
3553,591930,4
2503,673480,4
2681,601620,5
3998,288610,4
450,397870,4
627,708950,5
1086,697000,5
2143,205910,4
943,485730,4
55,885100,3
489,573740,4
204,714300,4
1477,671560,4
2200,709190,5
2310,769410,4
2502,326590,4
3938,576320,5
3340,658400,5
1647,572050,5
3770,786420,4
2020,427050,1
1861,562500,4
203,347790,4
1504,1520,4
2187,461230,2
3050,682500,4
3507,361160,2
544,649300,4
1741,612540,5
3469,955890,4
1220,622700,3
970,567340,2
3598,476930,5
2093,1058910,5
1633,656380,3
850,37280,3
351,887890,3
3055,957720,4
1540,954400,4
198,385960,1
3067,485980,1
1929,244160,5
19,581910,5
2178,367450,3
1723,930600,3
1071,407150,5
129,438020,5
2569,852660,4
1288,293200,3
700,427250,5
2404,943440,5
3750,675040,4
1247,3130,4
2000,621070,4
2272,374940,2
516,599000,4
3033,681330,4
2700,361160,3
2481,416210,5
2514,828660,5
3154,249930,5
3887,397400,4
1329,453130,5
327,800310,2
3992,774231,4
353,230650,4
2186,640850,4
3839,944830,5
3207,924040,5
2616,591950,5
1587,263400,4
1122,572410,5
130,329630,3
2779,857570,4
303,440650,5
352,782570,5
330,479020,2
1436,972080,3
2786,984570,3
3395,955600,4
2371,32470,2
3332,269470,3
2925,289500,1
3390,735470,5
1333,301610,4
2188,312280,5
1913,623860,3
1925,672940,3
124,999030,3
3492,688620,5
1724,531680,5
3112,694480,3
567,344160,4
1170,385950,5
166,520610,4
1282,653050,5
3151,601490,3
679,342860,5
3841,894010,3
1191,521130,5
639,552220,1
3004,916380,5
1590,814640,2
3459,40500,2
1143,746430,5
980,365050,4
187,1029860,2
2379,434020,5
2888,695880,4
980,6830,4
3960,871580,5
1369,464100,2
31,890220,5
3199,63700,5
2631,753950,5
1233,453030,5
2969,438270,5
3726,1029920,5
1277,647960,2
981,347050,3
517,348840,2
3108,684420,3
2325,878520,4
696,624690,5
3138,351400,5
2809,860280,2
2097,744750,5
1194,1006270,5
910,1640,3
1056,855480,4
127,7730,4
261,793490,4
3784,115200,5
2190,647740,4
213,585360,5
1207,383520,2
243,294830,5
737,578870,3
1066,330620,4
1364,360510,4
99,304580,2
3654,628340,4
3673,909900,4
1737,282560,5
655,545000,2
3699,731520,4
2205,62100,3
3416,414080,4
1901,327670,5
3711,108200,3
3667,592320,4
2164,514530,5
339,455340,3
432,375450,5
400,335100,4
1540,396660,3
630,887740,4
342,451700,4
3168,857320,5
1163,241240,4
112,235320,4
3352,365560,4
835,1030960,1
625,846050,5
523,452320,4
3802,235320,5
827,859960,1
891,805720,5
2567,515230,2
767,692170,5
1873,470310,4
2263,513720,4
3202,503420,3
54,638680,3
846,691690,5
3914,23460,4
2306,622310,5
701,846200,5
505,318570,5
314,506160,5
88,251530,2
2682,853850,4
2662,299070,2
947,774351,3
2762,363150,2
1836,27600,3
71,851930,3
2199,917550,4
2361,652200,5
1040,785850,5
3916,636320,4
2646,885090,4
3631,338810,5
1684,360390,5
1714,454780,5
2257,92800,4
1353,538560,5
1286,469600,5
1849,351050,2
642,666820,4
3195,785920,3
3505,73220,5
1706,423580,3
1773,6830,4
2949,743640,5
2802,764370,4
3594,921420,3
885,301610,3
1534,340720,1
1980,384080,4
3268,765790,4
2487,801040,5
2202,23400,1
2417,790930,5
3736,491090,4
3182,200960,4
1579,232890,4
2767,424870,4
1489,395600,4
2364,628020,4
3146,809280,3
2667,2900,5
3631,214950,4
51,595660,4
324,428460,4
2854,204530,5
109,940290,4
1757,467170,3
3123,958310,4
1468,279420,4
3479,833640,5
3452,583590,2
387,802530,3
2053,528250,5
281,463250,4
1766,1044770,3
2991,963680,4
2346,814870,3
3304,266840,5
3224,998330,4
3350,936530,5
576,349720,3
2478,629640,5
2837,434230,4
3597,741590,4
2685,510110,3
3015,840170,4
3519,73060,5
1280,755150,5
3236,482890,5
2658,777350,5
1363,881610,5
1319,266130,2
3719,521790,5
3577,344160,3
1075,580720,3
1870,970200,4
2269,844580,5
1771,880470,4
2262,806840,4
1922,489810,3
2129,504620,3
350,345460,3
3864,761910,5
1101,678890,4
390,412460,5
1268,226620,3
