userID,appid,rating
1062,729650,5
1837,359370,5
274,955620,3
3892,494720,5
1942,676910,1
1081,331390,4
2553,514080,4
3641,435050,5
3622,452930,5
2598,759800,2
2753,39650,5
3954,953920,3
356,909570,5
1042,1053160,5
2028,42980,4
3437,804730,4
2802,513990,5
1780,46700,5
3932,206690,1
3033,563410,4
2317,430100,4
554,383520,2
3037,716630,3
1932,979170,4
2763,815290,2
2592,609990,1
155,563750,3
2601,742700,5
185,525330,5
2424,61500,4
669,544480,4
582,397350,3
2311,944830,1
675,873910,2
2315,838510,2
2681,745750,3
2294,510180,5
2265,485730,4
2183,600420,1
2435,22130,5
2184,41100,5
1455,415300,3
2055,892170,3
1051,833110,1
859,450120,5
1631,375910,5
377,235900,4
2623,364740,5
1708,3910,5
1810,519020,1
1538,686580,4
3561,254880,5
2842,329970,5
230,877310,4
3160,64000,3
1533,822250,5
1695,654800,4
2951,893030,4
1878,733550,4
3137,508600,4
2604,555370,4
1955,515230,5
3968,516740,4
747,985680,1
2081,40970,5
2649,985820,4
3241,777770,5
2516,297920,3
2434,846050,5
3887,626550,5
2940,977090,5
2375,669500,5
1649,755320,2
1563,346240,4
875,3900,4
3809,1034030,1
331,257170,4
614,310470,3
3678,451780,4
2604,467520,4
3516,49600,5
3914,740100,5
3409,438730,4
34,449320,5
387,691770,5
2420,436940,2
2672,331970,5
363,727570,5
772,46840,5
146,227900,4
787,378260,2
504,383100,4
1299,742530,2
1057,439930,2
1228,209690,5
943,469830,4
490,922080,3
1827,648350,4
2527,385960,5
2872,836760,5
3050,707140,4
2704,203630,5
2005,3170,4
1663,233110,3
592,841010,4
3700,866100,4
700,625080,5
3070,761030,4
45,253510,5
675,257670,3
1190,358340,5
2201,312720,4
3719,514080,5
2488,977840,3
2328,656510,3
2970,384550,3
936,809830,4
23,921630,4
953,344820,4
2378,1003400,4
2915,294730,5
2827,677340,4
368,809460,4
2513,405190,5
550,660730,3
1819,578350,5
2419,899180,1
1883,314760,5
2164,815240,3
2828,562470,4
2697,811080,1
2379,20550,4
3538,1011960,2
1278,1014900,4
2148,513460,1
690,386840,5
1440,432870,3
784,17120,4
3613,940290,3
3307,684170,4
1853,720270,4
1523,1031140,5
2472,801200,4
3209,450140,5
484,432350,4
3048,498390,4
436,843080,4
2724,378510,1
1497,739850,5
1898,601080,2
2638,42930,4
3625,793760,2
798,791500,1
1832,531050,4
3753,705220,5
1274,779330,5
2742,7600,5
3401,703090,4
678,672310,5
3817,1038240,4
2018,576290,2
1829,521680,4
23,660170,1
2420,348400,1
3089,889730,4
3863,911640,5
1163,997950,5
1385,282590,4
123,285190,4
1613,846130,3
1243,555010,5
2016,45000,5
2644,989560,4
276,474830,3
179,874930,5
906,671200,4
788,260330,5
1266,39680,4
291,625700,5
3609,682530,5
1755,363240,3
2216,713340,4
2630,683440,4
3059,246420,4
2720,7760,4
2427,639230,5
1756,436140,5
433,252250,4
902,469800,5
1564,37030,4
2555,286300,3
3880,896650,4
2356,581000,2
2339,331920,5
2712,718490,3
3404,207750,5
3045,953990,4
1701,296240,2
2751,337220,5
2628,655930,1
1865,524660,5
1748,6420,2
34,237990,4
1018,213650,4
1961,919160,4
1854,314240,3
1509,970660,5
1387,919160,2
2778,662950,4
1404,684650,5
2727,603850,3
777,846490,4
3673,914450,5
3629,535410,2
1930,70640,5
446,595770,4
2960,690280,5
161,496510,5
3595,789670,4
3735,628650,3
2942,10500,4
431,726030,5
3329,794710,4
3507,370020,5
412,694500,4
533,209750,4
939,486320,2
2064,279480,5
858,905960,4
1170,397060,3
478,412930,4
2880,755150,4
2874,689580,5
156,423620,4
3665,376410,5
1191,496500,4
218,8930,4
651,696840,4
3245,257120,4
926,896650,4
133,587000,4
2779,583590,3
717,473610,5
2512,618080,5
853,914220,5
832,289890,5
2755,312410,5
3973,712090,4
3196,711770,3
1429,499890,4
3812,358700,4
3003,252170,3
910,961230,5
1934,420440,4
926,365240,4
1859,403660,5
1773,431470,3
2717,915190,5
3909,545600,4
2291,325730,4
2310,246110,3
2378,318650,4
2431,227060,4
3305,702320,5
61,449320,5
3342,664120,5
2732,10270,2
1560,916860,3
2887,911090,4
2089,687640,5
50,459640,3
1673,21640,5
250,727200,5
593,648350,5
327,290790,4
371,262490,3
3502,841860,5
87,682180,5
1545,65530,5
1941,671440,4
2560,399880,4
2101,592320,4
2930,600180,5
