userID,appid,rating
2210,1011970,4
150,375450,5
3408,869280,5
272,221540,1
322,435010,3
2079,42980,5
2767,821320,3
1456,46710,4
3621,205080,3
1839,449780,4
1697,393660,1
3459,320430,5
2780,415480,4
3597,760920,3
794,586920,5
3220,235250,4
2218,523060,5
730,585830,4
2581,828970,3
1009,1011230,3
251,800350,5
381,992750,4
962,563490,4
2085,727570,5
3200,350880,3
1199,1029500,5
2166,351080,3
2510,20540,1
1759,805330,1
1934,434460,5
2325,761030,5
738,794940,4
3754,580710,1
2700,321350,5
3992,628050,3
28,793490,4
364,699740,5
2017,722920,3
3705,9850,4
3579,792930,5
2964,474730,2
1307,922920,2
2314,700660,5
1777,791970,4
3483,57740,3
3499,411680,5
565,368770,5
3411,953990,5
416,815630,3
2346,495010,5
3110,466780,5
1499,430930,5
2923,598610,5
1937,289500,3
283,647050,3
3707,717020,5
2740,418430,5
1991,290340,4
1686,431770,2
391,521700,4
921,903790,3
246,773320,5
2626,625800,5
2572,756260,5
1417,301990,5
3580,684380,5
2556,878820,2
2527,781990,5
2055,817150,4
1693,46840,3
181,527580,4
2049,364640,2
3183,885090,1
1048,244070,3
3948,837930,3
3100,576030,5
302,541230,3
824,263760,5
1427,809240,3
3702,756340,5
614,553260,5
3316,299260,3
3533,928180,3
3,996830,5
2886,431030,4
3069,697530,4
570,988430,3
3854,686000,5
386,397770,4
3596,356280,4
2794,402570,4
529,569480,4
2841,392580,5
2387,409910,4
2842,506160,4
3471,610080,5
1683,428610,4
55,306620,2
2714,726840,4
1831,465710,2
541,527960,5
94,274700,5
2522,520540,1
3794,705090,2
3109,428690,4
2961,202200,2
482,650220,4
2212,607120,3
1700,773490,5
520,451780,5
712,793050,5
1980,938320,1
1723,519020,4
2523,12420,5
2150,363060,4
3532,202710,4
1844,690670,3
3825,454600,4
3441,531640,3
3137,1011230,3
2593,650880,5
2404,975660,4
1354,433890,3
873,998330,3
1566,554920,4
2339,347580,5
1737,35300,5
2796,694830,1
2734,513330,2
208,813110,5
3351,1031580,3
2521,73060,5
2178,795940,3
1580,615090,5
933,449180,5
3792,408440,5
3022,421030,4
3667,249570,2
3397,859860,5
231,812040,2
1236,492720,4
3029,342580,5
1021,424060,5
3234,558100,4
2743,615020,3
3902,597640,3
1676,812930,4
280,510180,4
1229,15170,4
3040,339250,5
2927,355380,4
635,606800,2
452,202130,5
3908,1039380,2
813,427520,4
3889,884530,4
1909,46840,4
453,537520,5
2655,1011230,5
1305,540150,4
3749,482890,1
1612,337970,4
638,895710,4
1118,916380,2
3454,800290,5
1312,336530,4
3573,829410,2
3625,528450,4
2651,4880,4
3131,415920,5
1175,839460,5
1114,574170,4
3717,850710,2
1226,1002230,2
1087,438140,4
524,516740,2
345,1014280,5
1972,513720,5
654,24480,4
126,556250,1
3516,588080,4
3390,946700,3
3608,790930,5
2839,575850,5
657,285190,5
2878,92100,1
1725,977690,5
2565,845690,3
3508,245470,4
3324,307230,4
1306,908020,5
1539,286440,5
1567,662540,3
3074,253370,5
1559,427050,5
625,322540,5
239,394270,5
2572,496510,3
21,895120,4
3893,297920,5
838,693400,2
965,796840,3
1747,401210,4
2360,773640,5
2665,547520,5
1531,662680,5
1552,659130,5
2440,3720,5
67,869180,5
2827,707300,5
340,659130,4
3854,246760,5
3843,621810,5
542,1002850,4
1,453820,3
1460,527960,5
2224,367600,5
3463,361280,5
1407,610080,5
26,327670,5
2369,936170,5
779,360400,5
2522,660170,4
910,914220,3
63,544610,5
2912,787100,5
3623,833640,5
39,600750,3
467,767240,4
2095,24400,5
2791,556310,5
1144,502230,4
3257,425770,5
617,369370,5
1187,416800,4
3104,341950,5
2814,687560,5
1314,851790,2
832,337970,4
17,340570,5
2346,1015240,4
2196,305390,3
3521,2910,4
645,980600,4
3338,739850,5
3213,340070,4
2864,578430,5
2387,262900,1
3983,855670,5
2525,295590,3
2758,438920,5
3902,492230,4
2261,740560,4
1753,745530,2
1841,732010,4
3754,1004000,2
1271,892900,5
941,693890,3
2081,349840,4
3579,805330,5
3692,711000,5
63,341910,4
62,92100,1
645,837950,5
2696,356570,5
2852,910230,5
2408,556250,4
1719,583590,5
253,882600,3
2094,412460,2
1844,626600,1
3559,577730,2
2454,366910,5
1878,502340,3
1613,712090,3
3269,973560,4
2615,928970,5
564,244070,5
2132,15620,3
458,364820,5
3207,997870,1
1593,527320,5
703,998570,4
920,559280,4
898,824190,5
2822,363840,4
1766,749870,4
3395,665350,4
121,757230,3
2003,661380,5
971,586390,3
3239,638680,2
1649,656510,2
3932,415920,1
240,540860,2
3946,384310,4
1409,271240,4
917,205530,4
543,57690,3
1642,874020,4
39,649360,4
1632,321350,4
3584,1007080,1
3666,760030,3
1678,322850,4
3373,345090,4
3028,448730,4
3060,853260,5
2006,846050,4
3017,736510,4
431,6400,4
3950,306660,5
2033,758100,2
3421,658250,2
3877,36300,5
439,658430,3
839,666800,2
1307,554920,1
3307,1036420,4
1138,1018060,5
2895,651990,2
3225,388660,5
2457,299910,4
2084,693670,3
181,897210,5
1940,980880,3
3788,705430,5
204,25800,1
2311,651660,5
800,462130,5
3938,791400,4
2453,370920,4
660,881520,2
420,334230,4
50,924020,5
2677,206500,4
2324,4920,4
3191,203350,5
1506,816610,4
3586,2900,2
2453,12530,5
693,715280,5
3190,11260,1
265,351330,2
1092,541770,2
3858,7660,4
1435,585340,1
3069,265120,1
2266,7770,4
2573,1052010,5
3653,832530,1
175,289500,4
1250,803600,4
832,535910,4
626,218020,5
1855,716010,4
2494,979290,3
1082,314830,5
1587,317920,4
682,915960,3
2093,603460,4
2960,339400,3
3446,692830,5
1489,852180,4
3260,2910,4
3788,656400,5
1472,666050,4
3207,416160,2
1746,246420,5
1173,351720,3
335,763750,5
3113,928160,3
3966,659630,5
2230,1006800,4
2343,411530,2
754,362490,4
129,386740,5
1649,857330,4
3248,693880,5
2186,306200,2
3630,704460,2
1522,249360,3
1411,408930,4
1469,709190,3
2009,215710,1
2038,915960,5
3709,219700,4
1780,341040,2
655,662830,3
1748,745530,5
3002,839370,2
1724,614530,5
1414,317620,5
3955,709670,5
3087,748010,4
2973,797440,4
1254,577490,5
1558,432250,4
377,530040,5
2516,1000100,5
2134,228260,5
3317,630360,5
2997,351080,4
1432,678620,4
1532,338810,5
284,744630,4
3716,537200,4
1491,949150,5
2667,489630,4
3231,919160,3
1463,575710,3
643,857330,5
2779,887890,5
1438,887660,4
2842,809150,4
2379,40950,2
2009,805720,4
1441,674180,4
3282,509580,3
1395,822900,4
2154,1014900,5
698,852660,4
2399,722060,1
3938,611320,5
2011,458030,4
2996,988480,5
2603,333210,3
3013,816030,4
186,337850,4
1318,642840,4
584,628340,5
581,388370,4
2642,382880,5
3782,46280,2
3910,672140,4
3790,643980,1
1587,282590,5
1304,450190,5
3107,371790,4
1124,930780,5
452,435050,4
1210,412740,4
3129,16130,2
3888,531050,4
3195,340150,3
3558,357600,4
1533,361380,4
13,3960,4
3371,415300,5
3299,993690,1
266,981850,2
3688,357700,3
35,12420,4
17,659920,4
1147,658660,3
2568,615090,5
3624,412930,4
3647,439960,4
873,548110,4
1779,386260,5
1093,780100,4
2707,422610,1
436,604060,5
2337,244160,2
409,892170,5
1034,893590,1
2045,662950,4
3193,885110,5
2315,390920,1
345,727460,5
2196,307980,1
2263,848100,2
2326,800270,4
3720,332880,5
3583,985020,2
1658,34600,4
1127,868360,5
601,450140,4
3787,65530,5
3375,838180,5
3355,718560,4
3568,733050,5
1466,209670,5
2908,473520,5
2539,965320,4
2947,602320,4
3863,859970,4
3629,358200,5
312,517790,4
3446,398110,5
1756,344820,5
292,271550,2
1609,773320,1
3131,412740,3
1922,46440,5
1105,1008800,4
2544,954400,4
884,371200,5
889,797310,2
3031,872380,5
2063,400180,5
2457,408930,2
1129,584280,3
2286,16810,4
3731,716770,4
631,778470,4
965,298050,4
806,427610,4
3485,786710,3
3840,427250,5
3963,512070,4
1635,493900,5
3524,34500,5
3861,697850,2
2856,450190,5
192,892930,4
2488,666090,4
3071,15170,1
484,265970,5
1611,782140,5
3407,789670,5
3351,311290,4
1496,348490,4
454,671180,2
3626,435050,3
2409,549760,3
2343,65530,3
2783,366210,3
3682,798670,1
640,256010,5
197,522090,5
3689,275670,5
580,453690,4
648,1041710,5
3261,787720,4
2710,661800,3
2103,221380,4
3864,206410,5
1954,600440,4
917,466040,5
966,628890,2
2,664660,5
826,727460,5
2108,852660,5
3339,537520,5
182,352190,4
1314,384310,5
3384,748930,4
1096,331720,4
2267,573710,2
2690,289930,5
2447,374450,1
3486,355500,4
2591,695290,4
1840,422610,5
3638,809460,5
2838,597840,2
2618,378110,3
156,781990,5
2872,559310,4
3191,815010,3
348,242920,5
1629,410770,5
93,742530,5
744,889720,2
1975,715280,4
3205,697950,1
2536,385950,5
2594,803590,2
2160,868410,4
3243,235400,5
338,709240,3
2525,209950,3
20,237950,5
606,394360,2
1224,799670,2
1967,201490,5
1145,346240,2
491,417200,4
1826,718210,2
2126,254880,4
2632,228200,5
2318,780970,5
3916,206500,3
3371,310390,4
3225,1014360,4
1301,1018060,5
3906,441510,4
3512,878680,5
1110,97130,4
561,4530,5
1228,736390,5
3981,628030,5
1271,886900,5
2657,844250,1
2366,344270,2
3958,458040,5
2935,795070,4
3270,209750,4
1297,779190,2
1827,900010,5
1998,312980,5
536,416080,4
246,822250,1
3303,830750,4
164,732070,3
1431,361890,4
2540,806950,5
2099,693890,3
1459,353640,3
3142,262900,3
1064,658660,5
1032,595660,5
1791,797310,4
109,974040,5
1497,287070,5
2448,442500,5
3623,820530,4
94,1690,4
58,880830,4
1409,869620,2
3911,411120,5
3398,481870,1
2095,385060,5
151,1005930,4
2691,528640,4
1767,595280,4
2161,344160,2
2042,936930,1
1274,360730,3
3801,11480,5
803,268850,4
1067,544870,5
2382,436850,2
2817,243780,3
2605,601080,2
92,536680,2
2962,305260,2
1947,47400,4
2027,404620,5
1558,896160,5
2810,559280,4
2698,956010,4
1450,995330,5
1443,405190,3
2798,425460,5
1918,328440,4
671,766110,2
3220,497510,5
908,294100,4
162,1004100,1
1392,200550,5
1805,531640,5
907,781760,4
133,482890,5
455,754120,4
505,288260,4
1286,254820,4
965,296220,4
1715,544290,1
363,418050,1
2234,782570,4
1956,767310,5
1902,679530,5
2820,1028480,5
1138,853140,4
857,363240,4
2776,713100,5
766,777900,5
1936,496380,4
57,412460,3
1626,894340,4
3642,386330,5
2143,585190,5
1678,466070,4
3745,893050,5
1353,1055890,4
3566,709250,5
3159,318230,5
798,835600,2
451,490080,2
1889,836760,4
2267,489170,5
1417,477130,2
1351,372080,2
982,525860,5
2856,397190,5
734,802920,4
2314,618350,5
2868,767960,4
1246,326130,3
1167,495580,5
1940,411680,5
2824,800310,2
3206,474830,4
237,600150,5
3746,364630,5
1481,851710,1
2594,508600,5
559,386740,4
2815,9760,4
3263,519990,5
1416,727100,5
527,427470,3
1342,1029500,5
2790,1017480,5
1863,982270,1
2322,386840,4
3902,610080,3
2132,709940,5
2373,718650,4
727,549170,3
2995,851040,4
611,315680,3
878,33570,2
144,424780,4
