userID,appid,rating
1818,684040,4
3376,949930,2
343,696110,4
490,562470,3
2807,885320,4
875,549080,5
796,764390,2
2554,296240,2
761,398810,4
256,682530,5
2855,412520,5
2984,220660,5
764,47700,5
2344,1029860,4
3780,1028480,5
3212,449780,4
1446,779330,5
131,18420,3
1176,641860,4
1197,770160,3
2412,724340,4
1604,434220,4
3140,486640,4
1392,341150,4
2912,602160,4
131,844580,5
2900,667000,4
3479,2720,3
971,372690,4
1010,821910,2
2029,940790,4
1177,445720,4
1412,838990,5
815,827670,5
2646,352370,4
331,301260,3
3857,406850,2
3985,513590,3
3950,617480,5
3379,873900,3
1035,464920,4
1679,822910,2
725,1032090,4
2658,298480,3
1552,819910,5
1943,856190,4
3515,495010,1
2394,46280,2
3355,809410,3
2271,391490,1
2220,454780,2
2627,424250,2
1853,254960,4
424,290870,4
2259,553680,3
2122,63910,4
3819,613590,4
2700,248510,3
2340,463440,3
2368,352890,3
679,224480,3
992,518060,3
67,837720,5
682,795230,4
2274,459220,3
189,877310,5
3940,709250,1
3577,903740,5
778,46540,3
1310,504450,5
2187,291930,5
1438,614890,5
240,65400,4
64,600440,1
762,34420,4
3794,513590,1
2907,633300,4
366,96900,4
3718,292200,2
2099,1052220,5
2837,845040,4
76,57620,4
2254,487740,5
2896,542680,5
3155,1046030,2
2501,530160,2
3378,628890,3
811,505550,3
3484,652150,4
1417,676700,3
1971,599670,5
3664,1048470,2
2037,11250,4
2186,690260,5
3117,462570,4
1484,672450,5
770,281450,4
2465,303910,3
3543,226860,5
537,844250,5
1541,886370,3
77,24790,5
2300,532800,1
1391,628060,4
1937,780970,2
2051,302970,5
2612,733050,4
926,884440,4
888,869620,5
3711,513590,4
886,773530,4
2168,903740,4
1339,567130,4
1202,402310,5
2491,252170,5
934,465750,5
138,663170,5
2085,593490,4
2277,42920,4
1134,424060,1
43,497150,5
3468,684270,4
2453,410970,4
3091,269470,4
108,647980,3
3236,489370,4
1309,254700,5
2651,394270,2
2351,785940,5
818,767030,5
2035,419990,5
3286,491080,5
1270,246760,4
3731,222750,3
1844,495600,2
3024,222730,4
3929,448910,4
3052,1017480,2
2436,779320,4
2444,587070,3
3763,722990,4
3288,618260,4
1800,396320,4
2802,504620,3
3038,388270,5
3336,700570,3
3618,285110,3
691,816340,4
2462,946660,3
212,579020,4
3681,510180,5
126,943410,5
631,404040,5
394,1021700,4
1596,794910,4
164,369310,3
1826,388620,4
2626,665640,3
2730,261470,3
289,615400,2
660,333420,4
1540,342970,3
3903,636390,2
2956,423890,5
3775,448910,4
2896,573100,4
2933,346810,1
421,967170,5
655,650440,4
158,23450,4
2307,710880,3
2343,620360,2
3423,4460,3
3569,684380,5
3693,599010,5
3215,600250,4
1379,726030,3
3748,514480,2
966,372950,4
2463,312600,3
2504,840100,5
1261,57740,4
749,1002930,1
1316,458420,1
2364,100980,3
869,504450,5
459,952090,5
2970,65740,5
1438,358750,4
114,367710,4
1092,964110,3
1003,424200,4
171,927310,3
285,809240,4
2557,685370,5
409,15400,5
19,682500,1
3396,417200,4
3411,591790,3
456,290790,5
3778,598810,4
2757,627530,4
950,408990,5
3071,861850,5
920,341030,4
1124,333540,3
13,372430,4
3276,670820,5
521,655580,5
445,372080,5
110,661280,4
3808,10500,2
3126,351720,2
3492,817390,3
244,580720,3
1632,600430,5
1667,496490,5
3155,909580,2
1640,612540,3
249,298630,2
855,938840,3
1170,9850,4
3931,280680,3
536,296210,2
2603,872550,4
2731,273030,2
2997,339400,3
2796,814570,4
2903,668830,2
1214,758250,4
3088,319050,5
2613,489520,2
857,317610,5
583,860670,2
1555,97120,3
1184,263800,4
2358,599040,4
115,252470,5
3977,933700,3
987,268200,5
3692,354600,4
1841,454600,1
2330,1014270,5
2957,377280,1
3400,804460,4
361,958310,5
2951,453470,5
2534,340330,3
1672,349300,5
1088,672960,3
3762,11260,3
2544,745420,4
728,483950,5
3437,780080,5
1807,564330,4
888,215710,1
3007,1630,2
2526,305840,5
1898,234820,4
1808,270210,5
3836,827780,1
42,200550,2
2651,681610,5
3568,358340,4
3587,707300,4
3431,430100,5
2855,786710,4
1500,600280,1
1126,727900,5
1713,454600,4
1540,806880,5
2092,280680,4
727,825350,1
1667,600420,5
573,402570,4
37,514530,2
2241,676170,2
3863,267340,4
1069,922450,4
3417,1001980,5
2170,761620,2
2444,590870,5
3384,857850,5
692,588160,4
3354,735550,5
3895,42850,5
3584,696840,3
3121,592550,4
2874,355100,5
119,451650,3
3853,923590,3
2862,358700,5
1833,530680,4
3681,868410,3
1176,796490,2
1931,485110,4
1232,357600,5
3785,282680,3
3096,720250,3
3769,614660,5
3482,338350,5
2765,638200,4
521,750440,4
3757,288610,2
1955,953920,4
3478,845530,4
2577,916120,5
438,576030,5
390,459640,5
1192,12530,3
1624,499370,4
1941,373930,4
1905,453710,4
1617,327140,4
1188,967170,5
3310,1021690,1
2099,493380,3
2053,387400,4
2252,834050,5
541,674370,3
2715,535680,1
1030,980600,5
2727,543910,3
1059,427570,4
388,396800,4
2886,485440,4
746,649630,1
688,265970,4
3476,1013280,3
3930,357030,5
1324,684410,5
400,580040,5
3351,356500,2
3858,317610,5
2441,357600,1
3744,61510,5
2543,271730,5
1719,716090,5
3612,412460,4
2587,534010,5
3747,648340,4
2384,715310,5
3827,450250,3
2069,980600,4
3807,471380,5
282,404270,5
2442,274960,3
627,65400,5
734,38230,2
1697,718980,4
3787,458330,4
1837,998850,4
2552,350110,5
2289,417310,5
1830,720060,2
550,655480,2
789,878080,4
141,414370,3
3295,340570,5
1688,817150,2
1707,306640,2
2182,612150,4
156,787100,4
3496,269290,4
188,603150,4
1332,360390,4
3023,351080,3
1300,906170,2
58,467350,3
1550,832380,2
1996,400240,5
1755,411680,5
3614,600140,3
2307,4560,1
285,356710,4
3704,726840,1
2139,232950,1
3556,434500,1
2814,580720,5
1684,297000,3
3368,46440,4
1547,260330,4
820,659630,3
3533,535260,4
2438,359920,1
1405,401090,5
532,744450,2
2,949150,4
295,522090,4
3948,290340,3
2037,664660,5
1277,1029160,4
2178,684410,5
311,709470,3
2517,372490,1
3032,870730,2
1746,344800,5
3588,301920,4
1754,716630,5
1604,717370,4
821,1021690,4
642,972560,3
543,1039060,4
251,301990,3
626,750660,4
91,530160,4
849,296210,1
658,888610,4
2271,676720,5
3187,690670,2
386,924560,5
686,340960,4
3515,324360,2
2353,63940,5
3646,560550,5
1038,370160,2
2395,521710,3
3846,720000,5
2244,438730,2
995,15370,5
1091,492850,5
937,502480,5
1933,482890,4
623,544870,4
2778,877020,2
917,352550,4
2504,437870,4
3819,938820,4
1366,25910,5
3933,371620,3
2091,527730,5
3555,676490,3
1080,885320,5
2227,227900,5
2375,686570,3
298,335830,4
2994,697950,4
2336,530680,3
209,40980,1
3812,227900,1
3310,297570,4
760,704140,5
344,628650,2
415,25850,4
421,357930,5
262,993690,5
3663,669500,4
1466,227860,3
2286,57620,1
205,698540,1
222,755760,3
2186,603460,1
3252,485740,5
2411,815260,5
3604,584280,5
560,350090,2
3511,848100,4
3970,1530,5
1233,870650,4
2344,638020,4
3811,735530,4
3433,513590,3
3567,575090,5
3983,488910,5
1777,671370,4
1305,630360,2
3189,398640,5
3428,844330,2
873,40980,4
1216,477170,1
3648,618350,4
3084,2900,1
2707,854890,4
3823,525150,4
1655,431770,5
3911,577490,5
3670,718990,4
2506,372950,5
1174,558110,3
2718,870520,3
3016,559100,2
2394,554920,1
2528,521790,4
3565,496300,4
400,269310,4
1969,21640,4
1334,933630,5
1695,285800,4
1548,488020,5
188,573690,5
1857,461860,5
2945,465360,5
1336,302970,5
890,412930,4
500,286750,4
502,306620,1
3388,684380,3
805,590870,4
2057,816590,2
3555,638900,5
2406,552030,5
3002,887890,4
3289,360380,1
1653,1022780,4
1727,676620,5
2379,323630,5
3958,846050,4
697,854120,4
423,911130,3
3680,12530,4
3142,719310,5
2152,683600,5
2573,878350,5
1047,33670,2
47,595660,5
3856,693700,5
442,656890,4
1723,624090,4
659,650440,5
1181,743350,4
3610,496680,4
3670,552160,2
4,345220,5
3164,860890,4
2595,774231,2
571,551170,4
1728,3590,4
681,652150,5
289,511790,4
2116,476670,4
1845,307430,4
326,972560,1
2321,628080,4
425,527510,1
2434,521090,2
2905,336530,4
1719,824580,4
3943,646680,4
269,24460,4
3074,273030,5
393,955260,5
3533,705500,4
1001,377520,5
2352,496490,1
278,479020,2
1594,731690,3
115,503210,5
1033,731430,4
2669,366910,5
1572,606950,5
2897,344270,2
2416,48240,3
1175,461910,4
1875,845520,4
3814,37300,5
2064,7610,4
1753,743350,5
156,291930,5
836,726880,4
2446,412410,4
1083,384310,4
633,699740,3
2703,1670,5
537,10500,4
738,63800,5
3485,851650,4
2999,865250,4
1705,757210,5
223,63960,4
176,431810,3
1170,678890,4
1715,635200,4
1882,718710,2
2082,540230,2
882,520210,4
3279,496380,5
232,843920,4
3121,49600,4
860,633300,2
3534,23450,5
551,718490,5
1958,1053160,5
3500,534570,5
649,707860,4
2098,421260,5
2960,463170,5
3315,387270,5
940,939990,4
282,509560,5
566,843510,4
1361,539380,2
928,655300,2
3427,871710,3
317,315930,3
1020,674330,4
2476,857570,5
2114,573750,5
267,700910,5
3607,507300,3
1149,41100,5
1581,2710,4
2949,431250,4
252,427520,3
673,800350,4
3984,647980,4
2230,730410,4
3970,827780,5
2572,326670,5
2745,4520,5
2305,739360,4
2717,816590,5
1855,1014660,3
2010,318020,1
1298,546870,4
2615,428610,3
3575,702320,4
619,554600,5
2627,485000,4
677,857570,3
3690,252170,2
2941,538560,5
1001,235320,4
1417,977430,4
2858,856190,2
2073,294730,4
2745,301650,2
1928,531050,3
2747,488040,5
3851,857330,4
1912,894450,2
1616,314830,3
3323,956010,3
3457,659920,5
3025,505550,4
3483,200150,3
1339,18420,4
601,301990,4
2129,4580,5
628,929330,4
524,548560,5
2020,938820,4
3013,406290,4
1958,790600,5
3016,601540,4
1131,316700,4
297,521700,1
1969,491330,4
3633,755800,4
1240,480640,5
1378,689340,4
923,279480,5
131,249190,4
3427,740250,2
419,340070,4
1940,289200,2
3886,765560,4
1498,527730,4
2774,718990,3
3816,36300,4
1599,18470,5
684,411870,4
1965,456160,5
2395,600500,4
1654,545600,5
2665,930010,3
2801,70650,3
2211,422920,4
3737,1014360,4
849,742700,4
1788,1018060,2
1693,718210,5
2126,1025740,3
2504,936530,1
2423,906660,5
1213,736850,4
3494,301260,4
770,226960,4
2383,803220,4
420,452320,2
3663,518140,5
1627,653050,2
1956,41740,5
19,955890,4
3127,459040,5
2377,319050,5
2022,918480,5
79,830890,2
2426,511500,4
2481,1022320,5
1014,356100,4
1123,661960,4
2131,225420,4
358,1016110,5
623,795220,5
1569,965940,4
3946,493340,5
1611,666660,4
1287,1024440,3
1912,1006170,5
3161,1048470,4
1627,384080,4
2316,669320,5
3873,537520,4
1507,1029160,4
3342,672670,3
1962,329890,3
101,370050,4
1684,296970,5
149,993360,4
3473,965310,2
2008,940800,4
2037,562250,3
478,385810,3
1101,620340,4
3064,968460,2
3946,57690,4
300,520610,5
1237,839250,4
3291,573060,4
2322,688500,4
984,370050,4
152,964130,5
313,276440,4
2504,763270,5
3837,333420,4
3060,40970,2
2848,584780,4
508,917200,4
1529,572580,5
2178,360640,4
1572,377880,4
3769,1041710,5
168,814570,5
2052,259060,5
3183,898440,4
1922,304730,4
2737,724110,5
728,336530,1
3457,4760,4
2421,564470,2
1054,817720,3
3354,713440,4
2214,470450,3
3486,767030,4
2601,4770,5
810,431680,3
2615,657110,5
3658,1013280,3
3316,544610,5
2911,4560,3
1626,801200,4
3304,806880,4
1817,739170,1
2584,378420,3
1368,424870,4
1859,314350,3
1191,943810,3
1709,306660,5
393,325470,5
1094,532890,1
2241,845460,5
2209,329630,3
3606,310390,3
2140,716010,4
3787,359370,3
424,455190,2
3081,474830,5
975,649900,4
497,780380,5
1367,663210,4
3301,656400,5
3103,546350,5
33,681610,4
453,877380,2
1113,460340,5
1661,1055890,5
890,312280,2
1212,432290,4
2978,965300,3
132,708950,4
3650,953060,5
620,357780,5
440,408880,4
1477,485000,5
612,200990,5
3718,732010,4
2718,965840,2
2130,740350,4
1663,435050,3
2734,299260,5
3704,663170,5
753,397870,4
3798,958740,2
3744,384890,4
3030,476930,2
2010,675950,2
3104,454730,4
2540,949830,5
1638,350090,3
2981,654300,5
1101,931150,5
431,264260,5
1358,603850,5
2471,65740,5
1453,42810,4
2986,427780,4
1309,565490,2
851,554660,4
3432,422910,4
1539,981850,4
2024,527250,2
3629,496300,4
3288,822990,2
766,344840,4
3787,249050,3
2962,228200,4
1884,521560,3
2399,601080,5
1032,678890,1
3551,827670,3
3630,800350,5
3856,223830,3
3512,739360,4
2113,765040,4
2291,327910,3
3612,782140,4
163,659870,4
3723,749710,4
806,339250,2
794,585600,3
3388,1010650,4
3722,273960,5
2447,453130,5
865,408990,5
557,722340,3
196,263180,1
1707,9350,5
1143,1670,3
751,317720,2
1809,958740,1
2340,406850,4
363,46450,5
1422,658660,4
2567,412520,4
2668,9310,4
1933,841570,3
1772,379870,4
3956,513630,4
2640,934950,4
987,784950,3
2415,791430,5
188,508300,5
872,636390,5
1660,394270,2
3232,503950,3
3497,815290,3
478,312280,4
3999,228260,2
1964,516890,5
1965,249330,4
2888,436690,4
2029,322190,4
1735,588080,5
1448,961230,3
1298,228440,3
1400,202130,5
1541,603850,4
2093,868090,5
3964,766070,3
3015,1043470,2
3266,25850,2
360,498850,4
578,553610,2
2905,803010,4
2644,372950,5
1508,977690,4
399,682000,5
2815,244090,3
3187,73170,4
22,689020,5
3826,455230,3
3083,92800,3
618,1029160,3
1675,364970,4
240,568220,4
2587,949960,4
3929,97130,5
696,601490,1
288,731690,4
6,358200,1
3935,649360,5
552,277460,4
2708,301650,5
3543,632380,5
94,514200,4
2344,1058590,5
2295,840730,3
2035,325470,5
3439,884960,5
2957,566930,4
3877,920780,4
327,505640,4
3990,251910,4
607,780440,5
553,303800,4
3625,910230,5
3193,812930,3
2673,400470,4
3346,310070,5
1701,4920,5
1352,531530,4
1315,880830,5
3507,460230,5
689,911090,3
96,479020,5
1011,544420,5
3331,840170,4
3620,628900,5
24,765370,5
2781,712090,5
1839,455960,5
3682,488950,4
2359,397760,5
1046,637920,5
3731,1022650,3
3598,464350,2
2832,373730,4
3345,662950,4
2643,651470,4
3271,400350,5
1817,600250,4
199,996380,4
1025,860570,2
2322,254300,5
3691,928670,3
1689,269570,4
2872,755150,5
3000,719320,5
395,104000,5
1634,403090,4
1040,294590,4
3185,521680,2
500,461690,4
2730,318650,3
3337,760060,5
1877,572570,4
170,553470,2
3057,1052870,2
2491,815010,2
3463,210170,4
2358,746430,4
379,838510,5
196,4570,1
2557,987980,5
3500,497570,3
1068,785930,4
353,811520,5
1749,514480,3
2346,307760,3
2602,565490,5
1324,438300,2
3583,685340,4
3762,740100,4
1985,684930,4
2261,712970,3
1418,298050,5
1835,436290,1
37,401690,2
1100,998150,4
4,280930,4
1862,582330,4
413,424060,2
1091,226860,1
1077,497150,5
1356,830590,4
1405,6830,5
1908,488040,3
837,230650,5
316,351990,5
2343,275670,4
1203,674190,4
1811,412210,5
970,950830,5
1061,490300,4
784,326230,4
1160,676700,4
3581,667040,3
820,602180,2
3589,993360,1
1140,768740,5
686,462940,5
2034,520470,4
3956,340920,4
550,421030,3
219,397820,3
1403,233110,4
2304,805720,5
645,388440,1
1920,444970,1
2496,803590,5
1063,591910,5
560,791160,4
439,771400,3
1800,672450,4
2104,546870,4
1165,266390,4
3189,736850,4
1550,1021700,4
3562,427470,5
3925,464950,4
2188,544440,3
2504,317940,2
2948,333660,5
2032,61700,2
3570,763270,3
1161,425770,4
842,378360,3
406,762120,5
2839,624690,5
3808,453030,5
1236,757200,5
2565,343930,5
2387,396800,4
1709,624970,4
1140,405340,5
1873,597840,4
1013,787440,5
17,687630,4
3780,790820,4
2396,356420,5
2829,837950,4
2228,1029920,4
996,108200,4
3034,861850,3
3125,943410,5
1814,344160,5
2861,560550,4
1644,716490,3
12,566930,4
374,463120,5
2833,346210,4
1448,333660,4
173,520210,3
3644,537200,5
2982,636320,5
2472,718360,5
3587,98600,2
3991,906740,4
725,455960,2
261,235360,4
3349,573700,5
2173,423890,5
1523,762950,5
157,364200,1
218,567210,5
1285,558100,4
304,461860,5
134,824300,5
2926,836560,5
1947,747810,5
2311,863210,5
2034,813110,4
2465,916880,5
1105,390920,5
1572,620590,4
3425,374050,5
1978,97130,5
3758,849070,2
2370,12530,2
3892,213850,2
2126,368230,5
2923,428460,3
3053,484900,5
1746,236690,5
2827,363240,5
3000,992870,5
698,438450,3
560,691910,3
2751,274960,5
2977,374960,2
1532,584280,4
2430,286380,3
1072,647050,2
455,388270,5
278,375450,4
476,312450,4
2167,46280,5
2487,425260,4
3723,512090,4
522,205910,5
1577,505400,3
489,686570,5
1514,331720,4
2611,361160,5
921,354400,4
379,691910,3
1972,346240,3
3818,479330,4
466,534360,5
3011,882600,4
3971,582220,2
352,530630,4
2959,599750,5
3179,322850,4
3392,704480,4
3551,200980,3
3634,916880,2
1495,960090,3
705,1028730,5
70,315930,1
2320,956210,4
1854,1015240,4
380,279140,5
1440,229520,3
894,799180,3
2991,337680,4
2951,921420,4
1695,266390,3
930,622080,5
2697,269290,2
1553,535270,5
2898,326670,1
2999,337220,4
1229,682130,5
25,368220,4
753,915190,3
2973,467890,4
827,781290,3
