userID,appid,rating
2000,1044770,3
2220,396320,3
318,55040,3
3420,400160,3
2221,598610,5
2896,893510,4
3093,1058590,4
3773,682180,5
3916,788490,5
3396,387240,4
1187,399880,3
1938,690260,3
3111,490220,5
442,729720,4
3216,260380,4
1318,501270,4
488,63700,4
890,286300,1
3330,526450,4
1076,371850,5
2840,271360,5
1783,664290,3
222,315680,4
1243,264020,1
1381,425260,3
725,436940,5
149,878080,1
1866,392580,5
3870,286200,5
1183,404390,3
3782,999310,4
2673,282400,5
3895,840810,5
3861,233840,4
1687,465360,3
507,514050,1
3759,1630,1
3528,996830,1
2366,301650,5
2693,64000,4
3557,419080,4
2769,470310,5
3753,458630,3
2711,796030,4
671,791970,4
246,572520,5
2633,218510,1
1685,952050,3
1954,985770,4
2690,269490,5
550,951220,4
3979,956350,2
198,328450,4
74,24800,5
3262,559100,3
53,370070,5
2512,321350,2
1131,427480,4
1815,575890,3
1449,672140,4
2873,622830,5
1122,885470,3
257,295630,3
2727,556190,5
3258,326630,4
1300,458030,5
1769,351480,4
77,909900,5
3951,629650,4
106,960090,1
1929,461850,4
3276,6200,4
1932,922080,5
725,583950,4
2017,749850,5
745,416800,2
1040,350110,1
2057,904440,4
2913,600420,4
570,860640,5
3736,34630,4
3517,354230,3
3391,457450,5
1571,845510,3
1868,742010,5
145,227060,2
3231,444180,5
240,955620,1
1048,827270,5
371,294790,3
2948,839250,2
932,42940,5
4,432350,4
825,903040,5
2115,716090,4
2531,354820,2
90,4870,5
2404,314950,4
3708,521710,5
2858,769020,4
3570,537800,3
3293,496730,4
639,705640,1
1329,622440,5
2535,362400,4
616,787100,4
271,938310,4
3478,748940,5
2373,63700,4
1773,963680,3
342,4880,2
1515,1031140,2
2468,336420,5
3682,725340,1
2565,1011030,4
3144,731430,5
3987,1024440,4
2287,811080,5
2204,786990,1
2986,9310,3
2538,638200,5
2293,761030,4
3478,757730,4
1733,904770,5
2096,782570,3
1220,845110,3
2525,936810,5
2498,911640,5
1646,769940,4
494,370540,2
44,761030,1
61,200550,3
302,273960,5
2470,370050,4
2955,821320,3
176,988430,3
545,839250,5
3495,614880,4
914,358340,2
3580,104000,5
3551,1004100,4
2710,540250,3
2236,516740,5
729,509400,1
915,12560,5
1214,743640,2
64,935910,2
2171,572660,3
2448,438730,5
675,790600,4
2426,412520,5
1874,955670,4
3,57740,4
2587,42930,5
3849,880830,4
3604,417410,5
3346,840730,2
2431,801150,5
2485,398810,4
479,822460,2
2696,489170,1
2936,417410,5
3463,754110,5
601,558050,5
2670,939990,4
1722,628030,1
3673,995330,4
1929,402310,1
888,446010,5
3366,797300,4
3509,392110,4
3104,387090,2
254,955890,3
3831,715800,5
1670,600740,4
1598,425460,5
798,738590,4
2219,536230,4
2520,552220,5
3951,299340,5
3729,276750,5
2836,23400,5
459,477750,4
1384,816590,5
862,656510,4
231,690140,5
332,305640,4
3045,353260,4
2371,579040,2
1789,502810,2
2732,515230,4
1119,446150,5
2841,692260,4
3687,207730,5
1300,575970,2
3778,795070,3
1613,350210,3
3517,1022780,1
19,701870,4
1151,703750,5
889,32900,4
2696,451140,4
1789,57690,5
3616,943810,5
1917,686520,4
2621,903790,5
2343,307900,4
1695,493900,3
3825,370060,4
2012,602160,4
1471,235900,4
3445,389900,5
253,612380,2
455,531520,4
764,25850,5
457,650440,5
2814,1028730,5
1765,873910,5
3157,575890,2
2450,375460,5
798,765460,4
1780,1029630,3
1767,261470,2
2129,386740,4
3917,806950,5
1117,682000,1
2484,676580,4
631,301190,4
188,504210,4
3391,715270,5
3708,623920,4
1741,282400,1
2531,577560,5
3764,604110,5
2934,716640,5
249,349720,4
2199,670130,5
2003,649900,3
1724,25930,5
427,632380,3
2706,878640,5
2049,631540,3
1696,8880,5
236,371620,5
1175,323630,2
1790,360510,5
118,709940,5
3748,510380,3
24,210170,5
2991,721380,2
1680,429060,4
3810,822470,5
3615,510630,4
1365,920700,4
2948,847240,4
2305,381130,4
3657,491330,2
3818,659900,1
213,843580,5
3174,502200,5
343,824450,4
256,904770,5
1503,297080,5
940,625080,2
1152,296490,5
3468,929910,5
1973,422300,4
1372,423620,3
2652,882520,4
1060,785930,3
648,930780,3
555,1051500,2
420,656510,3
1528,314320,5
1620,798670,1
2990,770100,5
