userID,appid,rating
3031,289890,4
2433,817760,4
3926,226100,4
1184,755760,2
2150,322980,4
3861,318570,5
41,552160,5
715,319270,5
1527,308380,3
2138,97130,5
892,498550,5
731,860450,2
2852,620590,4
2605,25990,5
2375,529410,4
3816,696160,2
1110,962250,4
2627,758990,4
988,876860,3
1128,722340,4
1029,404640,2
1575,513060,3
3093,1011760,5
1761,734510,5
3684,893030,4
3769,1610,4
3230,225420,4
3322,797300,4
1093,730950,4
2533,803220,3
2762,40980,5
3522,699770,5
610,400160,3
3483,286380,4
2840,378420,4
3560,397900,4
1522,984360,4
618,269570,5
1743,488020,4
1965,521750,4
2461,791570,5
1805,434460,5
1775,876960,2
2629,756090,4
3115,938310,5
349,345030,5
2661,833300,4
1141,606790,2
1553,493380,4
1123,867420,4
1036,820320,4
3356,364200,4
3732,249330,4
2433,235900,4
2134,869180,1
3351,432290,3
3110,443420,4
942,9450,5
3398,377320,5
1432,427570,4
3410,832380,3
822,759800,4
585,956500,5
3399,599010,4
3592,455960,3
450,345030,4
3533,771010,4
3118,46540,4
1994,242570,4
2927,974530,5
969,744630,3
2372,370080,4
2092,356710,4
2313,780080,4
2651,580710,4
2888,844350,5
2261,833300,4
1171,469710,5
138,352140,5
1125,967060,5
1668,357310,4
3313,873980,4
2798,693400,4
2677,929840,4
2298,801840,3
103,766070,4
2519,673050,5
1608,34640,3
1153,235520,1
3911,255370,4
1433,677340,4
1130,463240,2
941,1029920,2
161,628040,5
2050,384080,3
2918,618350,5
1276,699100,5
2121,935240,1
928,582960,3
2239,831980,4
2508,427520,4
1480,630360,3
3090,317920,1
440,608000,3
471,3900,2
1623,499940,5
473,516000,4
3947,751950,2
669,418050,1
2450,218090,3
3191,733540,4
1225,553610,4
3924,705220,5
3842,707140,1
2861,667000,5
3021,580040,5
2016,811520,5
2673,340330,4
529,220660,3
3425,371200,5
1299,281450,5
1447,963860,4
1983,538560,4
574,876860,1
2672,566130,5
3146,916540,3
1457,412770,4
3703,446560,5
696,718710,4
3369,933970,3
258,202710,5
2676,903040,5
3156,809830,2
2880,537200,4
938,302670,5
1480,733800,2
669,769930,4
2992,934710,5
2023,305390,3
31,397350,2
3188,510320,5
1539,806970,4
1864,672710,2
1369,252450,5
1666,814990,4
74,746120,4
2200,941390,2
622,701160,3
3708,579020,4
3460,887660,3
2537,415390,5
1754,449100,5
3090,310890,5
3720,719310,5
935,347590,4
948,974250,3
1853,950910,3
2887,792930,5
1645,659870,5
821,884530,5
947,563750,4
2207,412130,4
3168,313500,4
3862,883270,3
1275,613120,2
441,804460,3
254,449100,2
81,822900,5
2621,257670,2
646,536750,4
764,458750,5
2596,305260,3
2030,48950,4
3153,624460,4
2567,980600,4
454,707220,3
1533,657790,2
1624,577230,4
3090,741590,3
2073,758930,4
2224,560770,4
123,392690,4
1333,286380,5
3942,344190,3
2335,813310,3
2996,1029160,4
2971,878820,4
3123,342970,5
1240,210170,4
2127,360730,4
1737,884530,4
799,707300,5
2315,399880,3
2885,758880,4
3058,693450,4
291,648340,3
2437,841440,2
364,249650,4
3264,540860,4
1312,73060,4
3539,259870,4
3813,662830,4
643,289240,5
2226,872550,2
173,285110,4
438,496460,4
1073,381130,5
2069,382880,4
1750,689340,4
1216,566420,4
921,935960,3
1871,511070,4
1036,726880,3
3702,555940,3
3844,704460,4
2904,575800,5
1040,954400,5
3683,538990,5
1207,477170,1
371,639280,4
32,96900,5
2716,206500,4
2594,719640,5
59,973350,4
1711,415670,5
182,433700,4
2486,946700,3
1631,996380,5
1692,699590,2
1519,905690,3
2448,731690,4
1264,839250,2
2762,467890,4
1866,761040,4
138,973310,5
2424,511810,4
2189,260930,4
1023,319270,4
3703,544840,1
3939,829410,4
16,516890,1
804,329890,3
3155,938380,5
3925,697450,4
2628,458750,4
1172,490910,3
527,404630,5
3330,363600,5
3616,964130,3
2551,713840,5
2974,379870,4
787,377900,4
3990,733460,4
734,599390,1
3178,720840,3
1817,823600,3
1798,775940,2
2292,1019250,5
3637,867620,1
128,600500,4
941,938380,4
3819,678930,5
2628,318570,3
3058,485080,5
3054,491070,5
351,344800,3
3715,696840,2
1372,650220,5
3975,1032090,4
458,791490,5
1286,7620,3
2707,315330,5
3243,850910,3
2147,1052220,5
2959,323000,5
3884,392930,4
780,894010,5
661,356270,2
710,422210,2
1015,881930,5
3680,817660,3
1790,431250,5
1704,58520,4
2513,950990,5
3760,699870,5
2485,348740,4
707,344740,4
427,762480,5
192,581980,5
2118,1013190,4
1734,576320,4
2731,319230,3
1457,572660,2
1284,656680,3
3777,306930,5
3478,368780,2
3722,577470,4
1173,683900,3
1395,254060,5
752,806100,4
2102,387370,4
711,467760,2
3329,548110,2
1179,503950,3
1997,701380,2
1310,528820,5
928,755150,4
3305,351920,5
1613,657280,4
2763,603330,4
2929,708190,5
3097,734510,3
3168,595420,5
2326,299260,4
3953,741390,3
1261,361380,4
1256,463160,4
3428,237950,3
3354,887660,5
2029,843790,4
17,937640,5
3058,679510,4
1848,794630,5
1351,703090,4
