userID,appid,rating
3721,685910,5
2809,351990,5
2309,206690,5
1052,396320,5
2430,449780,5
1916,714570,5
224,552240,5
519,353630,2
3270,499560,5
1395,502730,4
87,244410,5
2120,791160,5
2750,299260,4
1711,254080,5
2615,544420,4
1413,299340,4
2045,733510,5
1334,956210,4
48,294590,4
418,984570,4
766,608190,3
3345,647050,4
1741,676170,2
272,229520,5
297,970650,4
3989,930600,5
1717,319760,4
3095,400110,5
1196,864920,4
1480,711570,4
1325,473520,4
2773,937920,5
1871,717370,3
3975,920680,1
2452,592260,5
136,248610,5
1781,385360,4
3952,288260,1
2246,356290,4
2577,294750,2
1106,968470,5
395,815240,5
1849,296280,2
2625,869280,5
84,909830,4
2358,568370,5
1719,414770,5
232,806660,4
2466,41100,4
2061,201290,4
2989,221180,4
2873,666340,3
1533,459680,3
3584,465710,2
3517,606230,5
3840,692660,3
2759,7650,1
3306,364850,4
1070,473610,3
65,358340,4
151,732160,4
254,237950,5
3521,600750,4
3054,745970,1
499,367550,2
945,1031140,4
1389,318650,4
2826,387090,4
3487,805720,4
1119,39680,4
945,843510,3
2812,23450,2
3536,286380,3
3488,422610,3
144,930480,2
2946,290340,4
54,377890,5
1727,502340,5
1941,729310,5
1906,326630,5
447,616720,4
451,786420,3
981,593490,4
2077,15370,5
3935,711000,4
1516,778470,4
3500,733800,5
3310,451840,3
3040,705500,5
1180,701730,2
2473,862190,5
3885,392470,3
1076,641870,3
2938,1004100,3
1455,492850,4
2939,279640,5
1727,291450,5
2916,847240,3
1419,302670,5
2508,817720,5
3553,628050,5
2277,758990,5
3923,504450,5
3026,983880,2
2014,340360,4
3482,267340,1
1172,680970,4
995,891470,3
1956,378510,3
1297,457450,3
702,744750,3
1100,473970,5
3113,294160,2
3824,282400,2
3360,809150,5
1344,798510,3
2699,661380,5
736,566350,5
347,583590,5
983,361970,3
2792,784950,4
2754,257120,4
3951,796030,4
1437,689340,1
1159,283020,3
3528,1900,4
3576,687480,5
2351,244830,1
915,486880,5
3094,826450,1
1969,379600,2
1277,628050,2
1764,304350,2
2951,337820,5
3676,279480,3
8,711570,5
1050,786710,5
1886,385530,4
3446,544390,5
178,511380,4
576,421140,4
1157,749600,4
1351,797450,4
2793,12470,5
3242,443700,4
744,333350,2
915,632050,3
3741,598680,5
1077,704490,4
971,2900,5
3040,908950,5
2745,395930,5
846,770740,4
485,888040,3
979,551170,4
2449,432500,5
977,218510,4
1961,521690,2
3009,488910,4
279,891470,1
2899,431030,1
103,517780,4
710,454030,3
