userID,appid,rating
1322,396480,3
3096,600440,2
1833,542430,3
1415,707860,4
3784,40970,5
2697,965900,5
3804,410980,5
457,1005050,4
765,314240,4
92,67000,5
172,671200,5
3225,367550,5
1518,549670,4
2527,323060,4
2410,401910,4
3081,683840,4
429,297570,3
697,427520,5
3362,914220,4
1250,453690,3
2721,791430,2
3261,693700,5
3241,224500,3
3837,222750,5
2030,1024440,4
1169,245620,5
1099,659860,2
1668,776780,2
3773,372160,4
2056,718210,4
1901,385690,5
3054,1007440,5
1133,1011470,5
1584,472060,2
2228,364640,3
1630,692260,5
249,446000,3
995,697530,1
2932,843900,3
1758,715800,4
799,758100,5
3304,348490,4
1261,965460,4
3618,601080,5
2629,673610,4
420,453030,4
1379,48240,2
3454,331910,5
565,12480,5
305,539380,2
2351,753110,4
2436,646150,4
1960,49300,2
1107,202690,5
2878,547880,5
2885,345580,5
3117,503100,3
2826,984570,5
348,824620,2
2130,338960,2
1982,1010590,3
324,416800,3
490,504470,4
1169,207250,5
3649,528640,4
675,531640,4
2652,489170,4
2322,438680,4
473,603750,4
941,716490,5
421,566930,1
2461,541770,4
78,1035890,5
991,513720,4
2478,676700,4
358,992210,5
2359,650750,2
3581,840730,5
3531,306020,3
535,334920,4
1452,735530,5
269,657110,3
511,996050,5
3524,12530,4
446,25980,5
1925,848660,1
1618,720000,2
1496,352760,2
1072,344840,3
325,845510,4
2639,359340,3
3348,919220,5
3830,37340,4
3428,233450,3
3471,520540,5
1055,741650,3
1058,463440,3
1376,874880,5
1306,648340,1
3002,909630,4
323,34900,5
2653,336300,3
2486,387430,3
527,864920,4
3022,428800,4
3271,312600,5
1056,983980,5
38,65400,4
3402,465970,4
3649,1011470,1
3290,502340,2
2896,497150,5
3796,358750,5
1452,489520,4
429,743230,5
92,659920,4
3520,307900,4
448,797430,4
538,1900,1
3151,485460,4
408,493110,5
2765,801840,5
2156,625040,3
2966,285110,5
3035,515230,5
3407,435260,5
969,1004310,2
1020,683440,4
2791,758930,3
365,785850,4
3775,306640,3
2765,371710,3
2598,484900,4
3380,813170,4
1312,598680,4
2875,453030,5
1562,655930,4
3455,647430,4
1213,577730,3
1732,918620,5
145,989560,2
754,922920,5
3475,709880,3
2710,767810,5
3970,730950,5
609,511790,4
3403,760030,3
598,650440,2
3319,24480,5
3897,690830,4
109,224700,2
3585,260530,5
3016,879620,5
941,269310,5
1357,268890,5
3089,521680,5
3139,363680,5
1643,967060,3
2714,37280,3
395,235250,4
2980,412930,4
2048,1016110,3
2062,620340,3
2782,949150,5
2297,20570,4
1468,676490,3
122,531680,4
3827,237990,3
2093,727900,4
3552,550740,5
1471,35480,5
592,665640,4
830,423890,2
535,562730,4
3443,658660,4
2964,454060,4
3690,536040,4
1833,359370,3
1217,909630,5
714,287450,4
8,949830,2
1013,733520,2
2244,938310,5
978,680070,4
924,758250,5
336,368770,1
1661,445020,5
3270,850710,5
465,389230,2
2332,573710,5
3561,907270,1
3339,463530,2
3860,259660,5
1034,289580,4
1933,327910,4
2322,929840,5
2496,789680,5
923,947110,3
3241,814640,3
1631,739170,5
388,287960,3
568,660320,4
3500,614050,5
3865,20550,4
1222,1011230,4
533,351480,5
2685,359370,4
2422,1003400,4
2481,249360,5
2818,335100,3
907,463440,1
1998,803720,4
1907,714300,5
1282,509400,4
1233,731920,4
810,542430,5
190,722660,5
3632,396480,3
1819,945390,4
3406,707220,1
1925,498550,3
1269,388620,3
1042,466070,4
843,646680,5
3234,338830,4
808,803800,5
2009,606890,4
1023,903040,4
3861,613880,5
281,972560,5
1548,763270,2
3302,47800,4
455,436270,5
121,693890,3
3600,521730,5
3875,638020,5
496,427490,4
498,683840,5
3306,332880,2
2890,519990,2
2278,786940,5
948,791400,5
3526,1029470,5
3077,848660,4
359,783070,5
3367,437060,4
2730,11250,4
901,460230,5
749,1003400,5
3673,761040,4
1874,803800,4
1768,711460,2
2714,699590,5
2104,787720,4
3797,857850,4
143,769410,4
2215,791490,2
974,933540,2
1120,659130,5
3625,38130,5
708,832530,5
1273,239820,5
1750,521560,5
400,577180,4
2725,552240,5
2054,434460,4
2709,597970,5
3075,628130,2
467,262280,5
1568,672710,4
2619,773910,4
3475,917200,4
1017,334920,5
3611,438730,5
2781,693880,5
3802,803010,4
3166,274700,1
698,237990,1
1479,936040,4
3544,732160,4
482,815260,4
3221,322850,5
171,254840,4
544,345460,5
1930,220660,5
570,342580,5
3005,372080,3
59,46450,4
3318,477170,4
3405,513630,2
587,824450,5
302,294770,3
477,562540,4
3320,806660,5
3109,449070,5
379,306930,3
1982,513630,5
3656,521150,4
1458,881610,5
1929,850910,5
1669,878240,4
953,22130,4
3208,756090,5
3622,955410,5
3412,675560,4
495,98200,4
3595,200980,2
1093,639190,5
1268,716850,4
1077,600750,4
1025,977690,5
408,485950,2
2938,361320,2
1155,582030,5
2261,416340,5
219,709250,4
1508,290790,5
1231,621070,5
959,932920,4
2847,449070,1
1442,622670,5
946,655420,4
396,63900,5
3087,35300,4
706,553680,4
1314,293200,5
2462,615020,2
2879,40970,5
359,820910,2
2012,98200,5
1145,648750,5
1657,356290,4
783,945390,2
2767,664320,5
268,235720,5
3593,900370,5
1729,21800,5
120,406850,1
2651,445770,1
3369,943440,5
3463,249330,3
831,268260,4
2351,956060,4
2029,513440,4
3220,286000,4
3895,563750,5
219,299340,1
407,238930,3
808,797300,5
3433,701890,5
1924,732010,4
375,485080,4
2535,854120,5
3178,854560,5
2035,558050,4
674,275470,5
3871,537800,5
1239,275670,5
1204,308380,4
2484,600250,5
512,978910,2
1715,375620,4
3259,276440,5
529,273770,3
2282,451400,1
3169,819160,2
2540,312360,5
1535,361020,3
311,637940,5
2016,275470,4
3646,594570,4
2756,771430,5
1912,360510,4
2971,461620,4
3434,591950,5
1095,260730,5
1063,994220,1
1823,323040,5
2895,589060,4
1505,490300,5
1419,845970,3
493,63800,5
1171,301260,1
958,619430,5
1613,336680,5
575,652520,4
1103,656200,3
133,446800,4
3292,474890,5
3317,859860,5
3486,1640,3
1681,57690,4
1659,323190,4
1285,821910,2
3923,630360,5
2908,201000,5
843,754120,4
3907,435440,4
884,985500,4
581,513440,5
3028,558050,5
2754,505400,5
3496,317940,2
3450,326520,4
2420,384900,5
745,436480,4
2836,684570,5
3137,781890,4
2155,957720,3
773,936610,5
3044,758370,1
2093,464920,4
2042,949970,3
1793,606920,5
3426,537200,5
3749,730420,1
3932,612300,5
1253,740110,4
3403,834740,3
3952,909830,5
202,824400,5
98,535260,5
1737,424870,4
2883,652460,5
826,378360,4
1509,827780,4
2523,510700,4
2729,438480,4
1814,690830,2
1882,885320,2
599,721380,2
2456,433830,4
21,497510,5
2507,583590,5
2520,338540,5
707,333540,5
2883,715520,5
3994,345240,4
1879,375310,5
829,509290,4
278,694830,5
