userID,appid,rating
761,298030,4
1272,983980,3
2897,739940,5
3926,712090,2
2591,869280,4
926,389680,3
1722,327670,4
3148,73170,2
178,307670,4
3582,276440,5
2417,921630,5
1748,348490,5
2011,877310,4
2136,709470,4
1872,499070,3
3741,614530,2
2434,357780,4
2062,905120,5
3647,328450,4
17,464020,3
948,576260,5
2093,427470,4
3582,109700,4
1669,744060,3
513,781260,3
1072,237470,2
3948,200170,4
3076,704460,5
3465,476670,5
1590,841320,4
3403,939250,2
2272,372080,4
1685,65530,1
342,220660,4
1699,593970,4
1725,233310,4
772,895710,4
2175,388390,4
3090,671840,3
2596,462130,5
2499,841010,5
3254,736850,4
1108,441510,4
2045,568220,3
2043,388660,2
1378,459470,5
965,47400,3
612,628090,3
1270,691690,5
1864,1009030,4
2848,727860,5
3454,735650,2
726,939240,5
3841,521280,4
3040,928180,4
2707,357030,1
3635,292330,4
1830,746120,4
1027,513460,5
216,606300,5
3502,543790,3
3992,354640,3
3192,367450,4
187,977690,4
1326,329970,1
2649,604300,4
244,568780,3
520,656890,4
3679,628020,2
2303,4770,5
1753,505400,5
2494,209850,5
1596,383520,4
1225,718710,5
1264,949960,5
619,546900,4
1532,455340,3
1545,201210,4
1219,462070,5
3202,7660,5
1009,532890,5
2953,512560,3
255,767960,3
1283,759800,1
3409,531530,2
3134,209750,3
599,514010,4
3022,257170,5
320,343280,5
3179,345220,4
199,749960,4
94,959930,4
2385,674370,2
2248,209950,5
3063,872680,4
1407,97120,5
3238,796030,5
3610,2840,4
599,711120,5
1007,576380,5
828,1053160,2
3318,454780,1
200,740240,2
1127,659860,4
3648,467270,2
2919,644390,5
1043,363060,3
2999,854120,4
630,651470,1
999,585620,4
617,718710,2
3108,712090,4
3008,377280,3
3252,414080,5
3119,945140,3
3319,889080,4
2904,329280,5
658,496680,4
2085,738580,5
2327,750660,3
1367,853850,4
3481,988650,5
3518,814870,5
3240,667900,2
1667,376140,4
3294,553830,2
782,626550,5
2219,500920,3
3005,641870,5
3785,228200,4
2215,976360,1
1021,470440,5
2414,368780,5
2010,803720,5
1301,600420,3
725,800290,4
2927,428800,2
2956,73210,3
2476,18400,4
